,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Mountcastle o0.5 RBI,Thespinzone,145,0.08,R.Mountcastle,0.196,0.116,Baltimore Orioles,Cleveland Guardians,1.0,0.3396226415094339,0,0.6,1,0.5,0
1,B.Reynolds o0.5 RBI,Thespinzone,170,0.08,B.Reynolds,0.216,0.136,Pittsburgh Pirates,San Francisco Giants,0.0,0.38,0,0.6,1,0.4,0
2,S.Perez o0.5 RBI,Thespinzone,128,0.08,S.Perez,0.1824,0.1024,Kansas City Royals,St. Louis Cardinals,0.0,0.4375,0,0.8,1,0.6,1
