,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,P.Blackburn u3.5 Ks,The_Oddsmaker,-105,1.05,P.Blackburn,2.05,0.9999999999999998,Oakland Athletics,Atlanta Braves,1.0
1,P.Blackburn u3.5 strikeouts,Dan Servodidio,-110,1.0,P.Blackburn,1.9090909090909087,0.9090909090909088,Oakland Athletics,Atlanta Braves,1.0
