Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Musgrove o4.5 hits allowed,Teddy Ricketson,-135,1.0,J.Musgrove,1.7407407407407407,0.7407407407407407,San Diego Padres,New York Yankees,1.0,0.75,1,0.6,1,0.75,1
0,Z.Short u1.5 total bases,Rotowire,100,0.75,Z.Short,1.5,0.75,Atlanta Braves,Pittsburgh Pirates,0.0,0.8461538461538461,1,1.0,1,0.9,1
1,J.Gallo u1.5 total bases,Rotowire,100,0.75,J.Gallo,1.5,0.75,Washington Nationals,Seattle Mariners,1.0,0.7419354838709677,1,1.0,1,0.9,1
0,R.Detmers u5.5 Ks,cowhitchurch,-134,0.67,R.Detmers,1.17,0.4999999999999999,Los Angeles Angels,Cleveland Guardians,1.0,0.5,0,0.6,1,0.5,0
1,T.Myers o3.5 Ks,cowhitchurch,-130,0.65,T.Myers,1.15,0.4999999999999999,Milwaukee Brewers,Boston Red Sox,0.0,0.75,1,0.75,1,0.75,1
2,S.Gray u6.5 Ks,cowhitchurch,-132,0.66,S.Gray,1.16,0.5000000000000001,St Louis Cardinals,Chicago Cubs,1.0,0.625,1,0.6,1,0.625,1
3,Y.Yamamoto o5.5 Ks,charliedisturco,-145,0.73,Y.Yamamoto,1.233448275862069,0.5034482758620691,Los Angeles Dodgers,Cincinnati Reds,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
4,J.Assad o3.5 strikeouts,Rotowire,100,0.75,J.Assad,1.5,0.75,Chicago Cubs,St Louis Cardinals,0.0,0.8,1,0.8,1,0.8,1
5,T.Myers o3.5 strikeouts,Rotowire,100,0.75,T.Myers,1.5,0.75,Milwaukee Brewers,Boston Red Sox,0.0,0.75,1,0.75,1,0.75,1
6,R.Blanco u5.5 strikeouts,Rotowire,100,0.75,R.Blanco,1.5,0.75,Houston Astros,Oakland Athletics,0.0,0.5,0,0.4,0,0.5,0
0,D.Jansen o0.5 Runs Scored,Thespinzone,-103,0.25,D.Jansen,0.4927184466019417,0.2427184466019417,Toronto Blue Jays,Detroit Tigers,0.0,0.52,1,0.4,0,0.4,0
