Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,T.Pham o2.5 Total Bases,charliedisturco,140,0.3,0.72,0.42,T.Pham,Arizona Diamondbacks,Colorado Rockies,0,0.5833333333333334,1.0,1.0,1.0,0.7,1.0
4,C.Morel o1.5 Total Bases,charliedisturco,150,0.5,1.25,0.75,C.Morel,Chicago Cubs,Chicago White Sox,1,,,,,,
12,T.Pham o2.5 Total Bases,charliedisturco,140,0.3,0.72,0.42,T.Pham,Arizona Diamondbacks,Colorado Rockies,0,,,,,,
2,A.Abbott u2.5 Earned Runs,JoeDellera,-115,0.4,0.7478260869565218,0.3478260869565217,A.Abbott,Cincinnati Reds,Cleveland Guardians,1,,,,,,
0,J.Paxton u5.5 strikeouts,Chris Landers,-105,1.0,1.9523809523809523,0.9523809523809524,J.Paxton,Boston Red Sox,Washington Nationals,0,,,,,,
3,M.Clevinger u4.5 Ks,AnthonyDabbundo,110,0.5,1.05,0.55,M.Clevinger,Chicago White Sox,Chicago Cubs,0,,,,,,
6,K.Gausman o6.5 Ks,AnthonyDabbundo,-140,1.4,2.4,1.0,K.Gausman,Toronto Blue Jays,Philadelphia Phillies,1,,,,,,
8,J.Paxton u5.5 Ks,jimsannes,-106,1.1,2.137735849056604,1.0377358490566038,J.Paxton,Boston Red Sox,Washington Nationals,0,,,,,,
9,R.Detmers u5.5 Ks,jimsannes,100,1.0,2.0,1.0,R.Detmers,Los Angeles Angels,Texas Rangers,0,,,,,,
15,J.Oviedo o4.5 Ks,charliedisturco,-120,0.6,1.1,0.5000000000000001,J.Oviedo,Pittsburgh Pirates,New York Mets,0,,,,,,
