,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,J.Soto o0.5 RBI,NicholaskMartin,160,0.5,1.3,0.8,J.Soto,San Diego Padres,Philadelphia Phillies,1.0,0.3597122302158273,0.0,0.8,1.0,0.5,0.0
6,J.Soto o0.5 RBI,NicholaskMartin,160,0.5,1.3,0.8,J.Soto,San Diego Padres,Philadelphia Phillies,1.0,,,,,,
11,N.Velazquez o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,N.Velazquez,Kansas City Royals,Chicago White Sox,1.0,,,,,,
