Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,M.Tauchman o0.5 Runs Scored,Thespinzone,105,0.15,0.3074999999999999,0.1574999999999999,M.Tauchman,Chicago Cubs,San Francisco Giants,1.0,0.5340909090909091,1.0,0.6,1.0,0.5,0.0
10,N.Velazquez o0.5 Runs Scored,Thespinzone,102,0.15,0.303,0.153,N.Velazquez,Kansas City Royals,Chicago White Sox,1.0,,,,,,
1,T.Turner o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909087,0.9090909090909092,T.Turner,Philadelphia Phillies,San Diego Padres,0.0,0.4444444444444444,0.0,1.0,1.0,0.9,1.0
1,T.Turner o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,T.Turner,Philadelphia Phillies,San Diego Padres,0.0,,,,,,
2,J.Soto o0.5 RBI,NicholaskMartin,160,0.5,1.3,0.8,J.Soto,San Diego Padres,Philadelphia Phillies,1.0,0.3597122302158273,0.0,0.8,1.0,0.5,0.0
6,J.Soto o0.5 RBI,NicholaskMartin,160,0.5,1.3,0.8,J.Soto,San Diego Padres,Philadelphia Phillies,1.0,,,,,,
11,N.Velazquez o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,N.Velazquez,Kansas City Royals,Chicago White Sox,1.0,,,,,,
0,C.Ragans o5.5 strikeouts,Chris Landers,-185,1.0,1.5405405405405406,0.5405405405405406,C.Ragans,Kansas City Royals,Chicago White Sox,1.0,,,,,,
5,A.Civale u5.5 Ks,SBK5065,-144,0.72,1.22,0.5,A.Civale,Tampa Bay Rays,Boston Red Sox,1.0,,,,,,
12,C.Ragans o5.5 Ks,cowhitchurch,-116,1.16,2.1599999999999997,0.9999999999999998,C.Ragans,Kansas City Royals,Chicago White Sox,1.0,,,,,,
14,J.Steele o5.5 Ks,cowhitchurch,-118,0.59,1.09,0.4999999999999999,J.Steele,Chicago Cubs,San Francisco Giants,1.0,,,,,,
