,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
22,C.Quantrill o2.5 Earned Runs,Thespinzone,-120,0.13,0.2383333333333333,0.1083333333333333,C.Quantrill,Cleveland Guardians,Chicago Cubs,0.0
