,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,3,3,5.0,5,L.Webb o5.5 Ks,jimsannes,-106,0.94,L.Webb,1.8267924528301889,0.8867924528301889,San Francisco Giants,Baltimore Orioles,1.0,0.7272727272727273,1,0.6,1,0.7,1,Y
1,6,6,9.0,9,J.India o0.5 Runs Scored,Thespinzone,145,0.15,J.India,0.3675,0.2175,Cincinnati Reds,Milwaukee Brewers,1.0,0.6428571428571429,1,0.8,1,0.7,1,Y
2,8,8,12.0,12,B.Reynolds o0.5 RBI,Thespinzone,190,0.1,B.Reynolds,0.29,0.1899999999999999,Pittsburgh Pirates,St. Louis Cardinals,1.0,0.3846153846153846,0,0.6,1,0.4,0,N
3,11,11,15.0,15,C.Blackmon o0.5 Runs Scored,Thespinzone,100,0.1,C.Blackmon,0.2,0.1,Colorado Rockies,Kansas City Royals,0.0,0.4897959183673469,0,0.6,1,0.7,1,N
4,17,17,26.0,26,M.Kelly o5.5 Ks,jimsannes,114,1.14,M.Kelly,2.4395999999999995,1.2995999999999996,Arizona Diamondbacks,Atlanta Braves,1.0,0.5454545454545454,1,0.8,1,0.6,1,Y
5,19,20,29.0,29,R.Lewis o0.5 RBI,Thespinzone,210,0.1,R.Lewis,0.31,0.21,Minnesota Twins,Cleveland Guardians,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
6,21,22,0.0,0,H.Castro o0.5 hits,Teddy Ricketson,-280,1.0,H.Castro,1.3571428571428572,0.3571428571428572,Colorado Rockies,Kansas City Royals,0.0,0.5789473684210527,1,0.8,1,0.6,1,Y
7,23,24,,0,F.Freeman o1.5 total bases,Dan Servodidio,-110,1.0,F.Freeman,1.9090909090909087,0.9090909090909088,Los Angeles Dodgers,New York Yankees,1.0,0.5087719298245614,1,1.0,1,0.7,1,N
8,24,25,,1,M.Kelly o5.5 strikeouts,Dan Servodidio,-110,1.0,M.Kelly,1.9090909090909087,0.9090909090909088,Arizona Diamondbacks,Atlanta Braves,1.0,0.5454545454545454,1,0.8,1,0.6,1,Y
