,Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,3,J.Berrios o4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,0.9090909090909092,J.Berrios,Toronto Blue Jays,Miami Marlins,0.0,0.7142857142857143,1,0.8,1,0.7,1,N
1,13,B.Reynolds o1.5 Total Bases,NicholaskMartin,100,0.75,1.5,0.75,B.Reynolds,Pittsburgh Pirates,Chicago Cubs,1.0,0.3432835820895522,0,0.6,1,0.3,0,N
2,18,J.Berrios o4.5 Ks,JoeDellera,105,0.5,1.025,0.5249999999999999,J.Berrios,Toronto Blue Jays,Miami Marlins,0.0,0.7142857142857143,1,0.8,1,0.7,1,N
3,19,M.Machado o1.5 Total Bases,charliedisturco,110,0.5,1.05,0.55,M.Machado,San Diego Padres,San Francisco Giants,0.0,0.2363636363636363,0,0.2,0,0.2,0,N
4,20,M.Machado o0.5 HR,charliedisturco,525,0.1,0.625,0.525,M.Machado,San Diego Padres,San Francisco Giants,0.0,0.109090909090909,0,0.4,0,0.3,0,N
