,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,7,8,10.0,10,M.Scherzer u6.5 Ks,Thespinzone,-106,0.1,M.Scherzer,0.1943396226415094,0.0943396226415093,New York Mets,Philadelphia Phillies,1.0,0.875,1,0.8,1,0.875,1,N
1,10,11,13.0,13,C.Sale o6.5 Ks,NicholaskMartin,-112,1.0,C.Sale,1.8928571428571428,0.8928571428571428,Boston Red Sox,Cincinnati Reds,1.0,0.5,0,0.6,1,0.5,0,N
2,12,13,1.0,2,T.Walker u3.5 strikeouts,Chris Landers,-120,1.0,T.Walker,1.8333333333333333,0.8333333333333333,Philadelphia Phillies,New York Mets,0.0,0.4545454545454545,0,0.8,1,0.5,0,Y
