Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
S.Ohtani o1.5 Total Bases,MJCLocks,106,1.0,S.Ohtani,2.06,1.06,Los Angeles Dodgers,Baltimore Orioles,1.0,0.5555555555555556,1,0.6,1,0.5,0
A.Judge o1.5 total bases,Rotowire,100,0.75,A.Judge,1.5,0.75,New York Yankees,Washington Nationals,0.0,0.5307692307692308,1,0.6,1,0.7,1
