Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
J.Springs u15.5 Outs,SBK5065,-135,1.25,J.Springs,2.175925925925926,0.925925925925926,Tampa Bay Rays,Oakland Athletics,0.0,1.0,1,1.0,1,1.0,1
C.Sanchez u18.5 Outs,Markus_Markets,-165,1.0,C.Sanchez,1.606060606060606,0.606060606060606,Philadelphia Phillies,Atlanta Braves,0.0,0.75,1,0.8,1,0.7,1
C.Sanchez u17.5 Outs,Markus_Markets,123,0.5,C.Sanchez,1.115,0.615,Philadelphia Phillies,Atlanta Braves,0.0,0.4583333333333333,0,0.4,0,0.4,0
S.Schwellenbach u17.5 Outs,JBBets1,110,1.0,S.Schwellenbach,2.1,1.1,Atlanta Braves,Philadelphia Phillies,1.0,0.3846153846153846,0,0.2,0,0.3,0
O.Bido u15.5 Outs,PlayerPropSavant,-110,1.38,O.Bido,2.6345454545454543,1.2545454545454544,Oakland Athletics,Tampa Bay Rays,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1
C.Burnes u18.5 Outs,SBK5065,-139,1.0,C.Burnes,1.7194244604316546,0.7194244604316546,Baltimore Orioles,Houston Astros,1.0,0.64,1,0.6,1,0.6,1
J.Springs u15.5 Outs,SBK5065,-135,0.93,J.Springs,1.618888888888889,0.688888888888889,Tampa Bay Rays,Oakland Athletics,0.0,1.0,1,1.0,1,1.0,1
O.Bido u15.5 Outs,PlayerPropSavant,-110,1.25,O.Bido,2.3863636363636367,1.136363636363637,Oakland Athletics,Tampa Bay Rays,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1
