,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
3,C.Bassitt u2.5 Earned Runs Allowed,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,C.Bassitt,Toronto Blue Jays,Baltimore Orioles,1.0
