Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,B.Bichette o1.5 total bases,Henry Palattella,-115,1.0,1.869565217391304,0.8695652173913042,B.Bichette,Toronto Blue Jays,Baltimore Orioles,1.0,0.4,0.0,0.8,1.0,0.4,0.0
1,B.Bichette o1.5 total bases,Henry Palattella,-115,1.0,1.869565217391304,0.8695652173913042,B.Bichette,Toronto Blue Jays,Baltimore Orioles,1.0,,,,,,
4,A.Riley o1.5 Total Bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,A.Riley,Atlanta Braves,Los Angeles Angels,1.0,,,,,,
9,J.Lowe o0.5 RBI,Thespinzone,185,0.1,0.285,0.185,J.Lowe,Tampa Bay Rays,New York Yankees,0.0,,,,,,
22,A.Bohm o0.5 RBI,Thespinzone,205,0.1,0.305,0.205,A.Bohm,Philadelphia Phillies,Miami Marlins,0.0,,,,,,
3,C.Bassitt u2.5 Earned Runs Allowed,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,C.Bassitt,Toronto Blue Jays,Baltimore Orioles,1.0,,,,,,
0,T.Walker o4.5 strikeouts,Henry Palattella,100,1.0,2.0,1.0,T.Walker,Philadelphia Phillies,Miami Marlins,0.0,,,,,,
7,C.Morton u7.5 Ks,cowhitchurch,-150,0.75,1.25,0.5,C.Morton,Atlanta Braves,Los Angeles Angels,1.0,,,,,,
11,T.Glasnow o7.5 Ks,PropBetGuy,-122,1.22,2.22,1.0000000000000002,T.Glasnow,Tampa Bay Rays,New York Yankees,0.0,,,,,,
21,T.Walker o4.5 Ks,Thespinzone,130,0.1,0.2299999999999999,0.1299999999999999,T.Walker,Philadelphia Phillies,Miami Marlins,0.0,,,,,,
13,M.Stroman o4.5 Ks,JoeDellera,-130,0.5,0.8846153846153846,0.3846153846153846,M.Stroman,Chicago Cubs,Cincinnati Reds,1.0,,,,,,
14,M.Stroman o4.5 Ks,Noto,-130,1.3,2.3,0.9999999999999998,M.Stroman,Chicago Cubs,Cincinnati Reds,1.0,,,,,,
