,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,A.Bohm o0.5 RBI,Thespinzone,117,0.25,A.Bohm,0.5425,0.2925,Philadelphia Phillies,Arizona Diamondbacks,1,0.4861111111111111,0,0.6,1,0.6,1,N
1,2,E.Sosa o0.5 Runs Scored,Thespinzone,117,0.25,E.Sosa,0.5425,0.2925,Philadelphia Phillies,Arizona Diamondbacks,1,0.5,0,0.4,0,0.5,0,N
2,3,R.Marchan o0.5 Runs Scored,Thespinzone,155,0.25,R.Marchan,0.6375,0.3874999999999999,Philadelphia Phillies,Arizona Diamondbacks,1,0.5,0,0.5,0,0.5,0,N
3,4,T.Walker o4.5 Ks,Thespinzone,140,0.2,T.Walker,0.48,0.2799999999999999,Philadelphia Phillies,Arizona Diamondbacks,1,0.4444444444444444,0,0.6,1,0.4444444444444444,0,N
4,8,G.Rodriguez u6.5 Ks,PropBetGuy,-119,1.19,G.Rodriguez,2.19,1.0,Baltimore Orioles,Houston Astros,0,0.5,0,0.6,1,0.6,1,N
5,9,E.Fedde o5.5 Ks,Thespinzone,118,0.2,E.Fedde,0.4359999999999999,0.2359999999999999,Chicago White Sox,Detroit Tigers,0,0.5333333333333333,1,0.8,1,0.6,1,N
6,10,R.Greene o0.5 Runs Scored,Thespinzone,120,0.25,R.Greene,0.55,0.3,Detroit Tigers,Chicago White Sox,1,0.5205479452054794,1,0.4,0,0.6,1,N
7,14,D.Herz o1.5 BB,SBK5065,-160,1.0,D.Herz,1.625,0.625,Washington Nationals,Colorado Rockies,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
8,16,G.Kirby u6.5 Ks,PropBetGuy,-145,1.45,G.Kirby,2.45,1.0000000000000002,Seattle Mariners,Miami Marlins,0,0.6666666666666666,1,0.6,1,0.7,1,Y
9,17,N.Hoerner o0.5 Runs Scored,Thespinzone,-105,0.24,N.Hoerner,0.4685714285714285,0.2285714285714285,Chicago Cubs,New York Mets,1,0.453125,0,0.4,0,0.3,0,Y
10,22,E.Fedde o5.5 ks,Jason Radowitz,130,1.0,E.Fedde,2.3,1.2999999999999998,Chicago White Sox,Detroit Tigers,0,0.5333333333333333,1,0.8,1,0.6,1,N
11,24,D.Herz o5.5 ks,Jason Radowitz,-120,1.0,D.Herz,1.8333333333333333,0.8333333333333335,Washington Nationals,Colorado Rockies,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,N
12,28,J.Bauers u1.5 total bases,Rotowire,100,0.75,J.Bauers,1.5,0.75,Milwaukee Brewers,San Diego Padres,0,0.6666666666666666,1,0.8,1,0.7,1,Y
13,29,T.Walls u1.5 total bases,Rotowire,100,0.75,T.Walls,1.5,0.75,Tampa Bay Rays,Pittsburgh Pirates,0,0.875,1,1.0,1,0.875,1,Y
14,32,T.Walker u4.5 strikeouts,Rotowire,100,0.75,T.Walker,1.5,0.75,Philadelphia Phillies,Arizona Diamondbacks,1,0.5555555555555556,1,0.4,0,0.5555555555555556,1,Y
15,34,J.Flaherty u6.5 strikeouts,Rotowire,100,0.75,J.Flaherty,1.5,0.75,Detroit Tigers,Chicago White Sox,1,0.3846153846153846,0,0.4,0,0.4,0,N
16,35,R.Pepiot u5.5 strikeouts,Rotowire,100,0.75,R.Pepiot,1.5,0.75,Tampa Bay Rays,Pittsburgh Pirates,0,0.4166666666666667,0,0.4,0,0.4,0,Y
17,36,D.Hudson u3.5 earned runs,Rotowire Prizepicks,100,1.5,D.Hudson,3.0,1.5,Colorado Rockies,Washington Nationals,1,0.6428571428571429,1,0.8,1,0.7,1,N
18,37,O.Albies o1.5 hits+runs+rbi,Rotowire Prizepicks,100,1.5,O.Albies,3.0,1.5,Atlanta Braves,New York Yankees,0,0.59375,1,0.8,1,0.7,1,Y
19,38,C.Paddack o5.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Paddack,3.0,1.5,Minnesota Twins,Oakland Athletics,0,0.4285714285714285,0,0.4,0,0.5,0,N
20,40,C.Carrasco u3.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Carrasco,3.0,1.5,Cleveland Guardians,Toronto Blue Jays,1,0.5833333333333334,1,0.6,1,0.6,1,N
21,41,J.Estes o4.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Estes,3.0,1.5,Oakland Athletics,Minnesota Twins,1,0.5714285714285714,1,0.6,1,0.5714285714285714,1,N
22,43,G.Kirby u5.5 strikeouts,Rotowire Prizepicks,100,1.5,G.Kirby,3.0,1.5,Seattle Mariners,Miami Marlins,0,0.4666666666666667,0,0.4,0,0.5,0,Y
