,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,K.Crawford o15.5 Outs,cowhitchurch,-115,0.58,K.Crawford,1.0843478260869563,0.5043478260869564,Boston Red Sox,Pittsburgh Pirates,0,0.5,0,0.5,0,0.5,0,Y
1,1,M.Keller u6.5 Ks,cowhitchurch,-130,0.65,M.Keller,1.15,0.4999999999999999,Pittsburgh Pirates,Boston Red Sox,1,0.75,1,0.75,1,0.75,1,Y
2,2,M.Keller u6.5 Ks,BJCunningham,-120,1.2,M.Keller,2.2,1.0000000000000002,Pittsburgh Pirates,Boston Red Sox,1,0.75,1,0.75,1,0.75,1,Y
3,3,T.Williams o15.5 Outs,cowhitchurch,125,0.5,T.Williams,1.125,0.625,Washington Nationals,Houston Astros,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
4,4,T.Williams o3.5 Ks,cowhitchurch,-138,0.69,T.Williams,1.19,0.5,Washington Nationals,Houston Astros,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
5,5,R.Blanco u5.5 Ks,PropBetGuy,-120,1.2,R.Blanco,2.2,1.0000000000000002,Houston Astros,Washington Nationals,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
6,8,N.Cortes u17.5 Outs,PropBetGuy,-120,1.2,N.Cortes,2.2,1.0000000000000002,New York Yankees,Tampa Bay Rays,1,0.75,1,0.75,1,0.75,1,N
7,9,M.Mikolas u17.5 Outs,cowhitchurch,106,0.5,M.Mikolas,1.03,0.53,St Louis Cardinals,Milwaukee Brewers,1,0.5,0,0.5,0,0.5,0,Y
8,10,M.Soroka u4.5 Ks,cowhitchurch,-148,0.74,M.Soroka,1.24,0.5,Chicago White Sox,Philadelphia Phillies,0,1.0,1,1.0,1,1.0,1,Y
9,11,L.Allen o1.5 BB,cowhitchurch,-103,0.52,L.Allen,1.0248543689320389,0.5048543689320388,Cleveland Guardians,Oakland Athletics,1,0.5,0,0.5,0,0.5,0,Y
10,12,B.Ober u1.5 BB,SBK5065,-130,1.0,B.Ober,1.7692307692307692,0.7692307692307692,Minnesota Twins,Detroit Tigers,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
11,14,J.Singleton u1.5 total bases,Rotowire,100,0.75,J.Singleton,1.5,0.75,Houston Astros,Washington Nationals,0,0.7692307692307693,1,0.4,0,0.7,1,X
12,15,J.Siri u1.5 total bases,Rotowire,100,0.75,J.Siri,1.5,0.75,Tampa Bay Rays,New York Yankees,0,0.8,1,1.0,1,0.8,1,Y
