,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,M.Vierling o1.5 Hits + Runs + RBIs,Thespinzone,-110,0.25,M.Vierling,0.4772727272727273,0.2272727272727273,Detroit Tigers,Pittsburgh Pirates,1,0.391304347826087,0,0.4,0,0.4,0,Y
1,2,J.Jones o6.5 Ks,cowhitchurch,104,0.5,J.Jones,1.02,0.52,Pittsburgh Pirates,Detroit Tigers,0,0.7,1,0.4,0,0.7,1,N
2,3,J.Paxton o15.5 Outs,MrTuttle05,-109,1.09,J.Paxton,2.0900000000000003,1.0000000000000002,Los Angeles Dodgers,New York Mets,0,0.4444444444444444,0,0.6,1,0.4444444444444444,0,N
3,4,J.Paxton u2.5 BB,SBK5065,-110,1.0,J.Paxton,1.9090909090909087,0.9090909090909092,Los Angeles Dodgers,New York Mets,0,0.4444444444444444,0,0.6,1,0.4444444444444444,0,Y
4,7,G.Kirby u5.5 Ks,cowhitchurch,-127,0.64,G.Kirby,1.1439370078740156,0.5039370078740156,Seattle Mariners,Houston Astros,1,0.5454545454545454,1,0.8,1,0.6,1,N
5,8,G.Kirby u5.5 Ks,PropBetGuy,-110,1.1,G.Kirby,2.1,1.0,Seattle Mariners,Houston Astros,1,0.5454545454545454,1,0.8,1,0.6,1,N
6,10,S.Imanaga o6.5 Ks,PropBetGuy,-120,1.56,S.Imanaga,2.8600000000000003,1.3000000000000005,Chicago Cubs,Milwaukee Brewers,0,0.6666666666666666,1,1.0,1,0.6666666666666666,1,N
7,12,F.Montas u4.5 Ks,kylemurray03,-132,1.32,F.Montas,2.3200000000000003,1.0000000000000002,Cincinnati Reds,St Louis Cardinals,1,0.7777777777777778,1,0.8,1,0.7777777777777778,1,N
8,14,D.Dunning u15.5 Outs,cowhitchurch,-136,0.68,D.Dunning,1.1800000000000002,0.5000000000000001,Texas Rangers,Arizona Diamondbacks,1,0.625,1,0.8,1,0.625,1,Y
9,15,D.Dunning o4.5 Ks,kylemurray03,-152,1.52,D.Dunning,2.52,1.0,Texas Rangers,Arizona Diamondbacks,1,0.625,1,0.6,1,0.625,1,Y
10,16,M.Gore o15.5 Outs,PropBetGuy,-105,1.05,M.Gore,2.05,0.9999999999999998,Washington Nationals,Atlanta Braves,0,0.6,1,0.6,1,0.6,1,Y
11,18,J.Estes o4.5 Ks,kylemurray03,-125,1.25,J.Estes,2.25,1.0,Oakland Athletics,Tampa Bay Rays,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
12,21,R.Pepiot o6.5 ks,Jason Radowitz,104,1.0,R.Pepiot,2.04,1.04,Tampa Bay Rays,Oakland Athletics,1,0.375,0,0.4,0,0.375,0,Y
13,25,B.Ramos u1.5 total bases,Rotowire,100,0.75,B.Ramos,1.5,0.75,Chicago White Sox,Toronto Blue Jays,1,0.8461538461538461,1,1.0,1,0.8,1,Y
14,26,K.Isbel u1.5 total bases,Rotowire,100,0.75,K.Isbel,1.5,0.75,Kansas City Royals,Minnesota Twins,0,0.7608695652173914,1,0.8,1,0.8,1,N
15,27,A.Manoah u5.5 strikeouts,Rotowire,100,0.75,A.Manoah,1.5,0.75,Toronto Blue Jays,Chicago White Sox,0,0.25,0,0.25,0,0.25,0,Y
16,28,J.Verlander u6.5 strikeouts,Rotowire,100,0.75,J.Verlander,1.5,0.75,Houston Astros,Seattle Mariners,0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,N
17,29,S.Imanaga o6.5 strikeouts,Rotowire,100,0.75,S.Imanaga,1.5,0.75,Chicago Cubs,Milwaukee Brewers,0,0.6666666666666666,1,1.0,1,0.6666666666666666,1,N
