,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,M.Waldron o4.5 Ks,PropBetGuy,-115,1.15,M.Waldron,2.1499999999999995,0.9999999999999996,San Diego Padres,Los Angeles Angels,0,0.6363636363636364,1,0.8,1,0.6,1,N
1,3,N.Eovaldi u4.5 Ks,MrTuttle05,110,1.0,N.Eovaldi,2.1,1.1,Texas Rangers,Detroit Tigers,1,0.375,0,0.4,0,0.375,0,N
2,4,T.Skubal o7.5 Ks,jimsannes,142,0.8,T.Skubal,1.936,1.136,Detroit Tigers,Texas Rangers,0,0.3636363636363636,0,0.4,0,0.4,0,N
3,8,B.Wilson u15.5 Outs,SBK5065,-145,1.15,B.Wilson,1.943103448275862,0.7931034482758621,Milwaukee Brewers,Philadelphia Phillies,0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,X
4,9,R.Nelson u16.5 Outs,PropBetGuy,-113,1.13,R.Nelson,2.13,1.0,Arizona Diamondbacks,San Francisco Giants,1,0.75,1,0.8,1,0.75,1,N
5,14,M.Waldron o4.5 strikeouts,Teddy Ricketson,-125,1.0,M.Waldron,1.8,0.8,San Diego Padres,Los Angeles Angels,0,0.6363636363636364,1,0.8,1,0.6,1,N
6,15,G.Urshela o0.5 hits,Teddy Ricketson,-265,1.0,G.Urshela,1.3773584905660377,0.3773584905660376,Detroit Tigers,Texas Rangers,0,0.6060606060606061,1,1.0,1,0.7,1,Y
7,17,L.Torrens u1.5 total bases,Rotowire,100,0.75,L.Torrens,1.5,0.75,New York Mets,Washington Nationals,0,1.0,1,1.0,1,1.0,1,N
8,19,K.Gibson u4.5 strikeouts,Rotowire,100,0.75,K.Gibson,1.5,0.75,St Louis Cardinals,Houston Astros,0,0.5454545454545454,1,0.6,1,0.5,0,N
9,21,T.Skubal o6.5 strikeouts,Rotowire,100,0.75,T.Skubal,1.5,0.75,Detroit Tigers,Texas Rangers,0,0.4545454545454545,0,0.6,1,0.5,0,N
10,22,A.Abbott u4.5 strikeouts,Rotowire,100,0.75,A.Abbott,1.5,0.75,Cincinnati Reds,Colorado Rockies,0,0.7272727272727273,1,0.8,1,0.7,1,N
11,24,R.Feltner u4.5 strikeouts,Rotowire Prizepicks,100,1.5,R.Feltner,3.0,1.5,Colorado Rockies,Cincinnati Reds,1,0.7272727272727273,1,0.8,1,0.7,1,Y
12,25,A.Abbott o4.5 strikeouts,Rotowire Prizepicks,100,1.5,A.Abbott,3.0,1.5,Cincinnati Reds,Colorado Rockies,0,0.2727272727272727,0,0.2,0,0.3,0,Y
