,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,R.Lewis o1.5 Total Bases,charliedisturco,-110,0.5,R.Lewis,0.9545454545454546,0.4545454545454546,Minnesota Twins,Colorado Rockies,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
1,1,E.Fedde o5.5 Ks,gneiffer07,-135,1.35,E.Fedde,2.35,1.0,Chicago White Sox,Seattle Mariners,0,0.5384615384615384,1,0.8,1,0.6,1,N
2,2,L.Gilbert o18.5 Outs,PropBetGuy,125,1.0,L.Gilbert,2.25,1.25,Seattle Mariners,Chicago White Sox,1,0.6153846153846154,1,0.4,0,0.6,1,Y
3,3,J.Estes o3.5 Ks,GarageGuyChase,108,1.2,J.Estes,2.496,1.296,Oakland Athletics,San Diego Padres,0,1.0,1,1.0,1,1.0,1,N
4,11,A.Volpe o1.5 hits+runs+rbi,Rotowire,100,0.75,A.Volpe,1.5,0.75,New York Yankees,Kansas City Royals,0,0.5909090909090909,1,0.6,1,0.8,1,N
5,12,K.Lee u1.5 total bases,Rotowire,100,0.75,K.Lee,1.5,0.75,Chicago White Sox,Seattle Mariners,0,0.6956521739130435,1,0.8,1,0.8,1,N
6,13,J.Estes o3.5 strikeouts,Rotowire,100,0.75,J.Estes,1.5,0.75,Oakland Athletics,San Diego Padres,0,1.0,1,1.0,1,1.0,1,N
7,14,C.Burnes u6.5 strikeouts,Rotowire,100,0.75,C.Burnes,1.5,0.75,Baltimore Orioles,Tampa Bay Rays,0,0.8461538461538461,1,0.8,1,0.9,1,Y
8,18,C.Paddack u6.5 strikeouts,Rotowire,100,0.75,C.Paddack,1.5,0.75,Minnesota Twins,Colorado Rockies,1,0.75,1,0.8,1,0.7,1,Y
9,19,J.Siri o0.5 total bases,Rotowire Prizepicks,100,1.5,J.Siri,3.0,1.5,Tampa Bay Rays,Baltimore Orioles,1,0.48,0,0.6,1,0.7,1,N
10,20,A.Judge o1.5 total bases,Rotowire Prizepicks,100,1.5,A.Judge,3.0,1.5,New York Yankees,Kansas City Royals,0,0.5074626865671642,1,0.8,1,0.9,1,X
11,21,L.Gilbert u6.5 strikeouts,Rotowire Prizepicks,100,1.5,L.Gilbert,3.0,1.5,Seattle Mariners,Chicago White Sox,1,0.6153846153846154,1,0.8,1,0.8,1,N
12,22,J.Estes o3.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Estes,3.0,1.5,Oakland Athletics,San Diego Padres,0,1.0,1,1.0,1,1.0,1,N
