,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,2,K.Gibson o4.5 Ks,PropBetGuy,-125,1.25,K.Gibson,2.25,1.0,St Louis Cardinals,Atlanta Braves,0,0.5555555555555556,1,0.6,1,0.6,1,Y
1,4,F.Peralta o5.5 Ks,SBK5065,-165,1.0,F.Peralta,1.606060606060606,0.606060606060606,Milwaukee Brewers,Minnesota Twins,0,0.7894736842105263,1,0.8,1,0.8,1,Y
2,5,P.Lopez o4.5 Hits Allowed,PropBetGuy,-133,1.33,P.Lopez,2.33,1.0,Minnesota Twins,Milwaukee Brewers,1,0.5263157894736842,1,0.4,0,0.6,1,N
3,6,G.Kirby u1.5 BB,SBK5065,-265,2.5,G.Kirby,3.443396226415094,0.943396226415094,Seattle Mariners,Houston Astros,1,0.85,1,0.8,1,0.8,1,Y
4,7,L.Webb u1.5 BB,SBK5065,-165,1.0,L.Webb,1.606060606060606,0.606060606060606,San Francisco Giants,Colorado Rockies,0,0.6,1,0.6,1,0.8,1,N
5,9,G.Mitchell o0.5 hits+runs+rbi,Rotowire,100,0.75,G.Mitchell,1.5,0.75,Milwaukee Brewers,Minnesota Twins,0,0.7,1,0.6,1,0.7,1,Y
6,11,G.Kirby u5.5 strikeouts,Rotowire,100,0.75,G.Kirby,1.5,0.75,Seattle Mariners,Houston Astros,1,0.45,0,0.4,0,0.4,0,N
7,12,B.Singer o4.5 strikeouts,Rotowire,100,0.75,B.Singer,1.5,0.75,Kansas City Royals,Chicago White Sox,1,0.5263157894736842,1,0.4,0,0.4,0,Y
8,13,M.Wallner o0.5 total bases,Rotowire Prizepicks,100,1.5,M.Wallner,3.0,1.5,Minnesota Twins,Milwaukee Brewers,1,0.4,0,0.8,1,0.7,1,N
9,14,B.Singer u4.5 strikeouts,Rotowire Prizepicks,100,1.5,B.Singer,3.0,1.5,Kansas City Royals,Chicago White Sox,1,0.4736842105263157,0,0.6,1,0.6,1,N
