,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,2,J.Young o0.5 Runs Scored,Thespinzone,170,0.25,J.Young,0.675,0.425,Washington Nationals,New York Mets,1,0.4057971014492754,0,0.8,1,0.7,1,Y
1,3,J.Meyers o0.5 RBI,Thespinzone,210,0.25,J.Meyers,0.775,0.525,Houston Astros,Toronto Blue Jays,0,0.303030303030303,0,0.6,1,0.4,0,N
2,4,S.Horwitz o0.5 Runs Scored,Thespinzone,155,0.25,S.Horwitz,0.6375,0.3874999999999999,Toronto Blue Jays,Houston Astros,1,0.3888888888888889,0,0.6,1,0.4,0,N
3,5,Y.Rodriguez u3.5 Ks,MikeRandle,-115,1.0,Y.Rodriguez,1.869565217391304,0.8695652173913042,Toronto Blue Jays,Houston Astros,1,0.6,1,0.6,1,0.6,1,N
4,6,H.Brown o4.5 Ks,PropBetGuy,-125,1.0,H.Brown,1.8,0.8,Houston Astros,Toronto Blue Jays,0,0.7333333333333333,1,1.0,1,0.9,1,Y
5,7,Y.Rodriguez u3.5 ks,Jason Radowitz,-122,1.0,Y.Rodriguez,1.819672131147541,0.819672131147541,Toronto Blue Jays,Houston Astros,1,0.6,1,0.6,1,0.6,1,N
6,8,M.Gore u6.5 ks,Jason Radowitz,-154,1.0,M.Gore,1.6493506493506491,0.6493506493506493,Washington Nationals,New York Mets,1,0.5,0,0.4,0,0.4,0,N
7,11,D.Peterson u17.5 outs,Rotowire,100,0.75,D.Peterson,1.5,0.75,New York Mets,Washington Nationals,0,0.6,1,0.6,1,0.6,1,N
8,13,M.Gore o5.5 strikeouts,Rotowire,100,0.75,M.Gore,1.5,0.75,Washington Nationals,New York Mets,1,0.625,1,0.6,1,0.6,1,Y
9,14,D.Peterson u17.5 outs,Rotowire Prizepicks,100,1.5,D.Peterson,3.0,1.5,New York Mets,Washington Nationals,0,0.6,1,0.6,1,0.6,1,N
10,16,M.Gore o5.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Gore,3.0,1.5,Washington Nationals,New York Mets,1,0.625,1,0.6,1,0.6,1,Y
11,17,A.Gomber u3.5 strikeouts,Rotowire Prizepicks,100,1.5,A.Gomber,3.0,1.5,Colorado Rockies,Milwaukee Brewers,1,0.4666666666666667,0,0.6,1,0.5,0,Y
