,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Skubal u2.5 Earned Runs Allowed,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,T.Skubal,Detroit Tigers,Chicago Cubs,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1
