,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,L.Thomas o0.5 Runs Scored,Thespinzone,125,0.1,0.225,0.125,L.Thomas,Washington Nationals,New York Yankees,0.0,,,,,,
9,C.Blackmon o0.5 Runs Scored,Thespinzone,155,0.1,0.255,0.155,C.Blackmon,Colorado Rockies,Tampa Bay Rays,0.0,,,,,,
