,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,M.Muncy o0.5 RBI,Thespinzone,170,0.08,M.Muncy,0.216,0.136,Los Angeles Dodgers,San Diego Padres,0.0,0.4333333333333333,0.0,0.6,1.0,0.6,1.0
2,R.Devers o0.5 RBI,Thespinzone,115,0.1,R.Devers,0.215,0.1149999999999999,Boston Red Sox,Philadelphia Phillies,0.0,0.5294117647058824,1.0,0.6,1.0,0.4,0.0
6,B.Rooker o0.5 RBI,Thespinzone,145,0.08,B.Rooker,0.196,0.116,Oakland Athletics,Kansas City Royals,0.0,0.4074074074074074,0.0,0.4,0.0,0.6,1.0
1,M.Muncy o0.5 RBI,Thespinzone,170,0.08,M.Muncy,0.216,0.136,Los Angeles Dodgers,San Diego Padres,0.0,,,,,,
2,R.Devers o0.5 RBI,Thespinzone,115,0.1,R.Devers,0.215,0.1149999999999999,Boston Red Sox,Philadelphia Phillies,0.0,,,,,,
5,O.Albies o0.5 RBI,charliedisturco,170,0.5,O.Albies,1.35,0.8500000000000001,Atlanta Braves,Baltimore Orioles,1.0,,,,,,
11,J.Delay o0.5 RBI,Thespinzone,270,0.08,J.Delay,0.296,0.2159999999999999,Pittsburgh Pirates,Toronto Blue Jays,1.0,,,,,,
12,B.Rooker o0.5 RBI,Thespinzone,145,0.08,B.Rooker,0.196,0.116,Oakland Athletics,Kansas City Royals,0.0,,,,,,
