,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,E.Haase o1.5 total bases,Chris Landers,130,1.0,E.Haase,2.3,1.2999999999999998,Detroit Tigers,St. Louis Cardinals,0.0
