Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Arrighetti u16.5 Outs,PropBetGuy,-117,1.17,S.Arrighetti,2.17,1.0,Houston Astros,Oakland Athletics,0.0,0.6470588235294118,1,0.6,1,0.6,1
1,C.Rodon u16.5 Outs,PropBetGuy,-108,1.08,C.Rodon,2.08,1.0,New York Yankees,Tampa Bay Rays,1.0,0.5,0,1.0,1,0.6,1
2,S.Arrighetti u16.5 outs,Rotowire Prizepicks,100,1.5,S.Arrighetti,3.0,1.5,Houston Astros,Oakland Athletics,0.0,0.6470588235294118,1,0.6,1,0.6,1
0,C.Ragans o6.5 Ks,PropBetGuy,108,1.0,C.Ragans,2.08,1.08,Kansas City Royals,Arizona Diamondbacks,1.0,0.65,1,0.8,1,0.7,1
1,P.Skenes u8.5 strikeouts,Rotowire,100,0.75,P.Skenes,1.5,0.75,Pittsburgh Pirates,St Louis Cardinals,1.0,0.6363636363636364,1,0.6,1,0.6,1
2,C.Carrasco u4.5 strikeouts,Rotowire,100,0.75,C.Carrasco,1.5,0.75,Cleveland Guardians,Detroit Tigers,1.0,0.6470588235294118,1,0.6,1,0.6,1
3,C.Ragans o6.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Ragans,3.0,1.5,Kansas City Royals,Arizona Diamondbacks,1.0,0.65,1,0.8,1,0.7,1
4,T.Skubal o6.5 strikeouts,Rotowire Prizepicks,100,1.5,T.Skubal,3.0,1.5,Detroit Tigers,Cleveland Guardians,0.0,0.5789473684210527,1,1.0,1,0.7,1
5,M.Lorenzen u4.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Lorenzen,3.0,1.5,Texas Rangers,Chicago White Sox,1.0,0.6875,1,0.8,1,0.7,1
6,T.Anderson u4.5 strikeouts,Rotowire Prizepicks,100,1.5,T.Anderson,3.0,1.5,Los Angeles Angels,Seattle Mariners,0.0,0.631578947368421,1,0.6,1,0.7,1
0,J.Loperfido u1.5 hits+runs+rbi,Rotowire,100,0.75,J.Loperfido,1.5,0.75,Houston Astros,Oakland Athletics,0.0,0.65625,1,1.0,1,0.7,1
1,J.Rogers o0.5 hits+runs+rbi,Rotowire,100,0.75,J.Rogers,1.5,0.75,Detroit Tigers,Cleveland Guardians,0.0,0.5344827586206896,1,0.6,1,0.7,1
0,B.Snell o3.5 Hits Allowed,SBK5065,-140,1.0,B.Snell,1.7142857142857144,0.7142857142857144,San Francisco Giants,Los Angeles Dodgers,0.0,0.625,1,0.6,1,0.625,1
0,B.Snell o1.5 Earned Runs,SBK5065,-151,1.0,B.Snell,1.6622516556291391,0.6622516556291391,San Francisco Giants,Los Angeles Dodgers,0.0,0.75,1,0.6,1,0.75,1
