,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Bellinger o0.5 Runs Scored,Thespinzone,120,0.13,0.286,0.156,C.Bellinger,Chicago Cubs,New York Mets,0,0.5925925925925926,1,0.6,1,0.5,0
1,S.Ohtani o0.5 Runs Scored,Thespinzone,-110,0.14,0.2672727272727273,0.1272727272727273,S.Ohtani,Los Angeles Angels,San Francisco Giants,1,0.5818181818181818,1,0.8,1,0.6,1
2,A.Garcia o0.5 Runs Scored,Thespinzone,100,0.15,0.3,0.15,A.Garcia,Texas Rangers,Oakland Athletics,0,0.5137614678899083,1,0.8,1,0.6,1
