Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
B.Brieske o0.5 strikeouts,Rotowire,Detroit Tigers,B.Brieske,Chicago White Sox,1.0,0.8181818181818182,1,0.8,1,0.9,1,100,0.75,1.5,0.75
Z.Wheeler o5.5 strikeouts,Rotowire,Philadelphia Phillies,Z.Wheeler,Washington Nationals,0.0,0.7741935483870968,1,1.0,1,1.0,1,100,0.75,1.5,0.75
A.Pallante u4.5 Ks,SBK5065,St Louis Cardinals,A.Pallante,San Francisco Giants,0.0,0.4736842105263157,0,0.6,1,0.5,0,-112,1.0,1.8928571428571428,0.8928571428571428
J.Koenig u1.5 Ks,SBK5065,Milwaukee Brewers,J.Koenig,New York Mets,1.0,0.6,1,0.6,1,0.6,1,-190,1.25,1.907894736842105,0.6578947368421051
