,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Spiers u17.5 Outs,MrTuttle05,-120,1.2,C.Spiers,2.2,1.0000000000000002,Cincinnati Reds,Miami Marlins,1.0,0.25,0,0.25,0,0.25,0
1,R.Nelson u17.5 Outs,PropBetGuy,-130,1.3,R.Nelson,2.3,0.9999999999999998,Arizona Diamondbacks,Toronto Blue Jays,1.0,0.5714285714285714,1,0.4,0,0.5,0
