,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,C.Sale u6.5 Ks,jimsannes,104,1.0,C.Sale,2.04,1.04,Boston Red Sox,Philadelphia Phillies,0.0
1,K.Muller u3.5 Ks,jimsannes,112,1.12,K.Muller,2.3744000000000005,1.2544000000000004,Oakland Athletics,Kansas City Royals,0.0
2,M.Fried u5.5 Ks,PropBetGuy,-116,1.16,M.Fried,2.16,1.0000000000000002,Atlanta Braves,Baltimore Orioles,1.0
