,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
9,M.Machado o1.5 Total Bases,charliedisturco,-105,0.53,1.0347619047619048,0.5047619047619047,M.Machado,San Diego Padres,Toronto Blue Jays,0.0,,,,,,
34,M.Betts o1.5 Total Bases,charliedisturco,-110,0.55,1.05,0.5,M.Betts,Los Angeles Dodgers,Baltimore Orioles,0.0,,,,,,
38,R.McMahon o1.5 Total Bases,charliedisturco,-110,0.55,1.05,0.5,R.McMahon,Colorado Rockies,Houston Astros,1.0,,,,,,
