Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
B.Singer u2.5 BB,SBK5065,Kansas City Royals,B.Singer,New York Yankees,0.0,0.8571428571428571,1,1.0,1,1.0,1,-160,1.0,1.625,0.625
N.Martinez u1.5 BB,SBK5065,Cincinnati Reds,N.Martinez,Atlanta Braves,0.0,0.8333333333333334,1,0.6,1,0.8,1,-125,1.0,1.8,0.8
