Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
C.Rodon o6.5 Ks,rsura_,New York Yankees,C.Rodon,Kansas City Royals,1.0,0.4285714285714285,0,0.4,0,0.6,1,-118,1.18,2.18,0.9999999999999998
R.Burr o1.5 Ks,MoneylineHacks,Toronto Blue Jays,R.Burr,New York Mets,1.0,1.0,1,1.0,1,1.0,1,110,1.0,2.1,1.1
