Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
J.Rodriguez o1.5 hits+runs+rbi,Rotowire,Seattle Mariners,J.Rodriguez,Oakland Athletics,1.0,0.5179856115107914,1,0.8,1,0.7,1,100,0.75,1.5,0.75
M.Harris o1.5 hits+runs+rbi,Rotowire,Atlanta Braves,M.Harris,Kansas City Royals,1.0,0.4766355140186916,0,0.6,1,0.7,1,100,0.75,1.5,0.75
J.Burger o1.5 hits+runs+rbi,Rotowire Prizepicks,Miami Marlins,J.Burger,Toronto Blue Jays,0.0,0.4666666666666667,0,0.8,1,0.7,1,100,1.5,3.0,1.5
