,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Skubal u1.5 BB,PropBetGuy,-140,1.4,T.Skubal,2.4,1.0,Detroit Tigers,Atlanta Braves,0.0,0.5714285714285714,1,0.4,0,0.6,1
1,K.Gibson u1.5 BB,SBK5065,100,1.0,K.Gibson,2.0,1.0,St Louis Cardinals,Miami Marlins,0.0,0.2142857142857142,0,0.4,0,0.2,0
