Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.Matos o0.5 RBI,Thespinzone,250,0.25,L.Matos,0.875,0.625,San Francisco Giants,Pittsburgh Pirates,0.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1
1,A.Bohm o0.5 RBI,Thespinzone,130,0.25,A.Bohm,0.575,0.3249999999999999,Philadelphia Phillies,Texas Rangers,1.0,0.5306122448979592,1,0.8,1,0.7,1
0,B.Wisely u1.5 total bases,Rotowire,100,0.75,B.Wisely,1.5,0.75,San Francisco Giants,Pittsburgh Pirates,0.0,1.0,1,1.0,1,1.0,1
0,L.Castillo o5.5 Ks,SportsBookBreakers,-120,1.0,L.Castillo,1.8333333333333333,0.8333333333333335,Seattle Mariners,New York Yankees,0.0,0.8,1,0.8,1,0.8,1
1,F.Montas u3.5 ks,Jason Radowitz,102,1.0,F.Montas,2.02,1.02,Cincinnati Reds,San Diego Padres,1.0,0.5,0,0.8,1,0.5,0
2,A.Heaney u5.5 strikeouts,Rotowire,100,0.75,A.Heaney,1.5,0.75,Texas Rangers,Philadelphia Phillies,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
3,L.Castillo o5.5 strikeouts,Rotowire,100,0.75,L.Castillo,1.5,0.75,Seattle Mariners,New York Yankees,0.0,0.8,1,0.8,1,0.8,1
4,J.Flaherty o5.5 strikeouts,Rotowire,100,0.75,J.Flaherty,1.5,0.75,Detroit Tigers,Toronto Blue Jays,1.0,0.8888888888888888,1,1.0,1,0.8888888888888888,1
5,L.Gil u7.5 strikeouts,Rotowire,100,0.75,L.Gil,1.5,0.75,New York Yankees,Seattle Mariners,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1
6,R.Feltner u5.5 strikeouts,Rotowire,100,0.75,R.Feltner,1.5,0.75,Colorado Rockies,Oakland Athletics,0.0,0.7777777777777778,1,1.0,1,0.7777777777777778,1
