Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,L.Matos o0.5 RBI,Thespinzone,250,0.25,L.Matos,0.875,0.625,San Francisco Giants,Pittsburgh Pirates,0.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1
3,A.Bohm o0.5 RBI,Thespinzone,130,0.25,A.Bohm,0.575,0.3249999999999999,Philadelphia Phillies,Texas Rangers,1.0,0.5306122448979592,1,0.8,1,0.7,1
9,B.Wisely u1.5 total bases,Rotowire,100,0.75,B.Wisely,1.5,0.75,San Francisco Giants,Pittsburgh Pirates,0.0,1.0,1,1.0,1,1.0,1
10,E.Sosa o0.5 Runs Scored,Thespinzone,160,0.2,E.Sosa,0.52,0.32,Philadelphia Phillies,Texas Rangers,1.0,0.5238095238095238,1,0.6,1,0.7,1
1,L.Castillo o5.5 Ks,SportsBookBreakers,-120,1.0,L.Castillo,1.8333333333333333,0.8333333333333335,Seattle Mariners,New York Yankees,0.0,0.8,1,0.8,1,0.8,1
6,K.Gausman o5.5 Ks,cowhitchurch,-114,0.57,K.Gausman,1.0699999999999998,0.4999999999999999,Toronto Blue Jays,Detroit Tigers,0.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1
7,F.Montas u3.5 ks,Jason Radowitz,102,1.0,F.Montas,2.02,1.02,Cincinnati Reds,San Diego Padres,1.0,0.5,0,0.8,1,0.5,0
10,A.Heaney u5.5 strikeouts,Rotowire,100,0.75,A.Heaney,1.5,0.75,Texas Rangers,Philadelphia Phillies,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
11,G.Rodriguez o5.5 strikeouts,Rotowire,100,0.75,G.Rodriguez,1.5,0.75,Baltimore Orioles,Chicago White Sox,0.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1
12,L.Castillo o5.5 strikeouts,Rotowire,100,0.75,L.Castillo,1.5,0.75,Seattle Mariners,New York Yankees,0.0,0.8,1,0.8,1,0.8,1
13,J.Flaherty o5.5 strikeouts,Rotowire,100,0.75,J.Flaherty,1.5,0.75,Detroit Tigers,Toronto Blue Jays,1.0,0.8888888888888888,1,1.0,1,0.8888888888888888,1
14,L.Gil u7.5 strikeouts,Rotowire,100,0.75,L.Gil,1.5,0.75,New York Yankees,Seattle Mariners,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1
15,R.Feltner u5.5 strikeouts,Rotowire,100,0.75,R.Feltner,1.5,0.75,Colorado Rockies,Oakland Athletics,0.0,0.7777777777777778,1,1.0,1,0.7777777777777778,1
11,A.Heaney u5.5 Ks,SBK5065,-136,0.68,A.Heaney,1.1800000000000002,0.5000000000000001,Texas Rangers,Philadelphia Phillies,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
12,A.Heaney u5.5 Ks,AnthonyDabbundo,-136,1.36,A.Heaney,2.3600000000000003,1.0000000000000002,Texas Rangers,Philadelphia Phillies,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
18,M.Clevinger u4.5 Ks,_Collin1,100,0.5,M.Clevinger,1.0,0.5,Chicago White Sox,Baltimore Orioles,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
19,G.Rodriguez u6.5 Ks,cowhitchurch,-137,0.69,G.Rodriguez,1.1936496350364962,0.5036496350364963,Baltimore Orioles,Chicago White Sox,0.0,0.4285714285714285,0,0.6,1,0.4285714285714285,0
20,P.Skenes o7.5 ks,Jason Radowitz,-108,1.0,P.Skenes,1.925925925925926,0.925925925925926,Pittsburgh Pirates,San Francisco Giants,1.0,0.5,0,0.5,0,0.5,0
