,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,M.Perez u3.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,M.Perez,Texas Rangers,Toronto Blue Jays,1
1,H.Greene o6.5 Ks,JoeDellera,-105,0.25,0.4880952380952381,0.238095238095238,H.Greene,Cincinnati Reds,Houston Astros,0
2,J.Ryan u7.5 Ks,SBK5065,-140,0.7,1.2,0.5,J.Ryan,Minnesota Twins,Detroit Tigers,1
3,J.Ryan u7.5 Ks,The_Oddsmaker,-128,1.28,2.28,1.0000000000000002,J.Ryan,Minnesota Twins,Detroit Tigers,1
