Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,N.Fortes u1.5 total bases,Rotowire,100,0.75,N.Fortes,1.5,0.75,Miami Marlins,San Diego Padres,0.0,0.8787878787878788,1,1.0,1,0.9,1
5,M.Amaya u1.5 total bases,Rotowire,100,0.75,M.Amaya,1.5,0.75,Chicago Cubs,Milwaukee Brewers,0.0,0.84375,1,0.8,1,0.9,1
21,F.Freeman o1.5 total bases,Nick Simon,115,1.0,F.Freeman,2.15,1.15,Los Angeles Dodgers,New York Mets,0.0,0.4339622641509434,0,0.4,0,0.4,0
4,J.Ryan u1.5 BB,PropBetGuy,-139,1.39,J.Ryan,2.39,0.9999999999999998,Minnesota Twins,Kansas City Royals,1.0,0.9,1,0.8,1,0.9,1
2,B.Witt o0.5 Runs Scored,Thespinzone,-103,0.25,B.Witt,0.4927184466019417,0.2427184466019417,Kansas City Royals,Minnesota Twins,0.0,0.6111111111111112,1,0.8,1,0.7,1
3,N.Nastrini u3.5 ks,Jason Radowitz,106,1.0,N.Nastrini,2.06,1.06,Chicago White Sox,Toronto Blue Jays,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
6,M.Parker o3.5 strikeouts,Rotowire,100,0.75,M.Parker,1.5,0.75,Washington Nationals,Atlanta Braves,0.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1
7,T.Walker u4.5 strikeouts,Rotowire,100,0.75,T.Walker,1.5,0.75,Philadelphia Phillies,San Francisco Giants,0.0,0.6,1,0.6,1,0.6,1
8,C.Irvin u4.5 strikeouts,Rotowire,100,0.75,C.Irvin,1.5,0.75,Baltimore Orioles,Boston Red Sox,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1
9,A.Marsh o4.5 strikeouts,Rotowire,100,0.75,A.Marsh,1.5,0.75,Kansas City Royals,Minnesota Twins,0.0,0.625,1,0.8,1,0.625,1
10,C.Bassitt o4.5 strikeouts,Rotowire,100,0.75,C.Bassitt,1.5,0.75,Toronto Blue Jays,Chicago White Sox,0.0,0.5,0,0.4,0,0.5,0
11,J.Ryan u6.5 strikeouts,Rotowire,100,0.75,J.Ryan,1.5,0.75,Minnesota Twins,Kansas City Royals,1.0,0.6,1,0.8,1,0.6,1
7,C.Criswell o3.5 Ks,Thespinzone,108,0.25,C.Criswell,0.52,0.27,Boston Red Sox,Baltimore Orioles,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1
16,J.Ryan u5.5 ks,Jason Radowitz,116,1.0,J.Ryan,2.16,1.16,Minnesota Twins,Kansas City Royals,1.0,0.4,0,0.6,1,0.4,0
6,G.Henderson o0.5 RBI,Thespinzone,150,0.25,G.Henderson,0.625,0.375,Baltimore Orioles,Boston Red Sox,1.0,0.4705882352941176,0,0.4,0,0.6,1
