,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,E.Fedde o5.5 Ks,gneiffer07,-135,1.35,E.Fedde,2.35,1.0,Chicago White Sox,Seattle Mariners,0.0,0.5384615384615384,1,0.8,1,0.6,1
3,J.Estes o3.5 Ks,GarageGuyChase,108,1.2,J.Estes,2.496,1.296,Oakland Athletics,San Diego Padres,0.0,1.0,1,1.0,1,1.0,1
6,J.Estes o3.5 strikeouts,Rotowire,100,0.75,J.Estes,1.5,0.75,Oakland Athletics,San Diego Padres,0.0,1.0,1,1.0,1,1.0,1
7,C.Burnes u6.5 strikeouts,Rotowire,100,0.75,C.Burnes,1.5,0.75,Baltimore Orioles,Tampa Bay Rays,0.0,0.8461538461538461,1,0.8,1,0.9,1
8,C.Paddack u6.5 strikeouts,Rotowire,100,0.75,C.Paddack,1.5,0.75,Minnesota Twins,Colorado Rockies,1.0,0.75,1,0.8,1,0.7,1
11,L.Gilbert u6.5 strikeouts,Rotowire Prizepicks,100,1.5,L.Gilbert,3.0,1.5,Seattle Mariners,Chicago White Sox,1.0,0.6153846153846154,1,0.8,1,0.8,1
12,J.Estes o3.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Estes,3.0,1.5,Oakland Athletics,San Diego Padres,0.0,1.0,1,1.0,1,1.0,1
5,C.Rea u3.5 ks,Jason Radowitz,102,1.0,C.Rea,2.02,1.02,Milwaukee Brewers,Toronto Blue Jays,1.0,0.4,0,0.2,0,0.4,0
7,K.Harrison u3.5 ks,Jason Radowitz,130,1.0,K.Harrison,2.3,1.2999999999999998,San Francisco Giants,Houston Astros,1.0,0.1538461538461538,0,0.0,0,0.2,0
15,E.Fedde u6.5 strikeouts,Rotowire,100,0.75,E.Fedde,1.5,0.75,Chicago White Sox,Seattle Mariners,0.0,0.6153846153846154,1,0.6,1,0.6,1
