Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
N.Cortes u1.5 BB,SBK5065,-145,1.0,N.Cortes,1.6896551724137931,0.6896551724137931,New York Yankees,Washington Nationals,0.0,0.6153846153846154,1,0.6,1,0.6,1
