Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
A.Judge o1.5 total bases,Rotowire,100,0.75,A.Judge,1.5,0.75,New York Yankees,Washington Nationals,0.0,0.5348837209302325,1,0.8,1,0.8,1
J.Polanco o0.5 total bases,Rotowire Prizepicks,100,1.5,J.Polanco,3.0,1.5,Seattle Mariners,Tampa Bay Rays,1.0,0.6043956043956044,1,0.6,1,0.6,1
J.Burger o1.5 Total Bases,theprophunter0_,-130,1.3,J.Burger,2.3,0.9999999999999998,Miami Marlins,Colorado Rockies,0.0,0.4433962264150943,0,0.6,1,0.6,1
J.Rojas o0.5 total bases,Rotowire Prizepicks,100,1.5,J.Rojas,3.0,1.5,Philadelphia Phillies,Houston Astros,1.0,0.6111111111111112,1,0.6,1,0.7,1
