,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,C.Schmidt u4.5 strikeouts,Chris Landers,-115,1.0,1.869565217391304,0.8695652173913042,C.Schmidt,New York Yankees,Colorado Rockies,0.0
1,A.Cobb o4.5 strikeouts,Chris Landers,-110,1.0,1.9090909090909092,0.9090909090909092,A.Cobb,San Francisco Giants,Pittsburgh Pirates,0.0
2,L.Lynn o8.5 Ks,AnthonyDabbundo,370,0.3,1.41,1.11,L.Lynn,Chicago White Sox,Atlanta Braves,0.0
3,G.Williams o4.5 Ks,cowhitchurch,-130,0.65,1.15,0.4999999999999999,G.Williams,Cleveland Guardians,Texas Rangers,0.0
4,G.Williams o4.5 Ks,charliedisturco,-130,0.65,1.15,0.4999999999999999,G.Williams,Cleveland Guardians,Texas Rangers,0.0
5,G.Williams o4.5 Ks,The_Oddsmaker,-116,1.16,2.1599999999999997,0.9999999999999998,G.Williams,Cleveland Guardians,Texas Rangers,0.0
6,J.Paxton u6.5 Ks,Thespinzone,100,0.08,0.16,0.08,J.Paxton,Boston Red Sox,Chicago Cubs,0.0
