Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,A.Verdugo o0.5 Runs Scored,Thespinzone,132,0.1,0.232,0.132,A.Verdugo,Boston Red Sox,Chicago Cubs,0.0,,,,,,
14,C.Bellinger o0.5 Runs Scored,Thespinzone,150,0.15,0.375,0.225,C.Bellinger,Chicago Cubs,Boston Red Sox,1.0,,,,,,
20,G.Springer o0.5 Runs Scored,Thespinzone,102,0.11,0.2222,0.1122,G.Springer,Toronto Blue Jays,Arizona Diamondbacks,1.0,,,,,,
18,L.Raley o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,0.0952380952380952,L.Raley,Tampa Bay Rays,Kansas City Royals,0.0,,,,,,
2,W.Adames o1.5 total bases,Chris Landers,125,1.0,2.25,1.25,W.Adames,Milwaukee Brewers,Cincinnati Reds,0.0,0.3658536585365853,0.0,0.8,1.0,0.9,1.0
2,W.Adames o1.5 total bases,Chris Landers,125,1.0,2.25,1.25,W.Adames,Milwaukee Brewers,Cincinnati Reds,0.0,,,,,,
1,A.Cobb o4.5 strikeouts,Chris Landers,-110,1.0,1.9090909090909092,0.9090909090909092,A.Cobb,San Francisco Giants,Pittsburgh Pirates,0.0,0.6875,1.0,0.8,1.0,0.7,1.0
6,M.Machado o0.5 RBI,Thespinzone,120,0.12,0.264,0.144,M.Machado,San Diego Padres,Philadelphia Phillies,0.0,0.3733333333333333,0.0,0.8,1.0,0.7,1.0
8,M.Batten o0.5 RBI,Thespinzone,220,0.08,0.256,0.176,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,1.0,1.0,1.0,1.0,1.0,1.0
15,M.Machado o0.5 RBI,Thespinzone,120,0.12,0.264,0.144,M.Machado,San Diego Padres,Philadelphia Phillies,0.0,,,,,,
17,M.Batten o0.5 RBI,Thespinzone,220,0.08,0.256,0.176,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,,,,,,
6,J.Oviedo o2.5 Earned Runs,SBK5065,-130,0.65,1.15,0.4999999999999999,J.Oviedo,Pittsburgh Pirates,San Francisco Giants,1.0,,,,,,
5,J.Votto o0.5 HR,Thespinzone,370,0.04,0.188,0.148,J.Votto,Cincinnati Reds,Milwaukee Brewers,1.0,,,,,,
16,M.Batten o0.5 HR,Thespinzone,800,0.04,0.36,0.32,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,,,,,,
7,M.Batten o0.5 HR,Thespinzone,800,0.04,0.36,0.32,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,C.Schmidt u4.5 strikeouts,Chris Landers,-115,1.0,1.869565217391304,0.8695652173913042,C.Schmidt,New York Yankees,Colorado Rockies,0.0,,,,,,
1,A.Cobb o4.5 strikeouts,Chris Landers,-110,1.0,1.9090909090909092,0.9090909090909092,A.Cobb,San Francisco Giants,Pittsburgh Pirates,0.0,,,,,,
3,L.Lynn o8.5 Ks,AnthonyDabbundo,370,0.3,1.41,1.11,L.Lynn,Chicago White Sox,Atlanta Braves,0.0,,,,,,
7,G.Williams o4.5 Ks,cowhitchurch,-130,0.65,1.15,0.4999999999999999,G.Williams,Cleveland Guardians,Texas Rangers,0.0,,,,,,
10,G.Williams o4.5 Ks,charliedisturco,-130,0.65,1.15,0.4999999999999999,G.Williams,Cleveland Guardians,Texas Rangers,0.0,,,,,,
11,G.Williams o4.5 Ks,The_Oddsmaker,-116,1.16,2.1599999999999997,0.9999999999999998,G.Williams,Cleveland Guardians,Texas Rangers,0.0,,,,,,
12,J.Paxton u6.5 Ks,Thespinzone,100,0.08,0.16,0.08,J.Paxton,Boston Red Sox,Chicago Cubs,0.0,,,,,,
