,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
6,J.Oviedo o2.5 Earned Runs,SBK5065,-130,0.65,1.15,0.4999999999999999,J.Oviedo,Pittsburgh Pirates,San Francisco Giants,1.0
