,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Machado o0.5 RBI,Thespinzone,120,0.12,0.264,0.144,M.Machado,San Diego Padres,Philadelphia Phillies,0.0,0.3733333333333333,0,0.8,1,0.7,1
1,M.Batten o0.5 RBI,Thespinzone,220,0.08,0.256,0.176,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,1.0,1,1.0,1,1.0,1
