,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Batten o0.5 HR,Thespinzone,800,0.04,0.36,0.32,M.Batten,San Diego Padres,Philadelphia Phillies,0.0,1.0,1,1.0,1,1.0,1
