,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Morton u17.5 Outs,PropBetGuy,-119,1.43,C.Morton,2.6316806722689075,1.2016806722689075,Atlanta Braves,San Francisco Giants,1.0,0.5333333333333333,1,0.4,0,0.5,0
1,M.Perez u16.5 outs,Rotowire Prizepicks,100,1.5,M.Perez,3.0,1.5,Pittsburgh Pirates,St Louis Cardinals,1.0,0.6666666666666666,1,1.0,1,0.7,1
