Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
T.Myers o4.5 Ks,PropBetGuy,Milwaukee Brewers,T.Myers,Pittsburgh Pirates,0.0,0.5833333333333334,1,0.6,1,0.6,1,-119,1.19,2.19,1.0
J.Steele o4.5 strikeouts,Rotowire Prizepicks,Chicago Cubs,J.Steele,Philadelphia Phillies,0.0,0.7391304347826086,1,0.6,1,0.6,1,100,1.5,3.0,1.5
B.Francis u5.5 Ks,MoneylineHacks,Toronto Blue Jays,B.Francis,Boston Red Sox,1.0,0.4166666666666667,0,0.4,0,0.4,0,125,1.0,2.25,1.25
T.Skubal o7.5 Ks,rsura_,Detroit Tigers,T.Skubal,Tampa Bay Rays,1.0,0.4333333333333333,0,0.4,0,0.6,1,-102,1.02,2.02,1.0
F.Valdez o6.5 strikeouts,Rotowire Prizepicks,Houston Astros,F.Valdez,Seattle Mariners,1.0,0.4074074074074074,0,0.6,1,0.7,1,100,1.5,3.0,1.5
J.Cannon o4.5 strikeouts,Rotowire Prizepicks,Chicago White Sox,J.Cannon,Los Angeles Angels,1.0,0.2631578947368421,0,0.2,0,0.2,0,100,1.5,3.0,1.5
