Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
M.King u17.5 Outs,PropBetGuy,San Diego Padres,M.King,Los Angeles Dodgers,0.0,0.4827586206896552,0,0.6,1,0.4,0,-135,1.35,2.35,1.0
N.Eovaldi u18.5 Outs,SBK5065,Texas Rangers,N.Eovaldi,Oakland Athletics,0.0,0.6296296296296297,1,0.6,1,0.6,1,-195,1.5,2.269230769230769,0.7692307692307692
