,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Patrick Sandoval,Los Angeles Angels,Detroit Tigers,0,5.0,5,2,2,2,4,0
1,Jacob Webb,Los Angeles Angels,Detroit Tigers,0,1.0,0,0,0,1,1,0
2,Gerardo Reyes,Los Angeles Angels,Detroit Tigers,0,1.0,2,1,0,0,0,0
3,Zack Weiss,Los Angeles Angels,Detroit Tigers,0,0.2,0,1,1,1,1,0
4,Aaron Loup,Los Angeles Angels,Detroit Tigers,0,0.1,1,0,0,0,0,0
5,Jaime Barria,Los Angeles Angels,Detroit Tigers,0,1.0,0,0,0,1,0,0
6,Matt Manning,Detroit Tigers,Los Angeles Angels,1,5.0,7,7,7,1,5,3
7,Trey Wingenter,Detroit Tigers,Los Angeles Angels,1,2.0,1,1,1,1,1,1
8,Chasen Shreve,Detroit Tigers,Los Angeles Angels,1,1.0,2,0,0,0,0,0
9,Brendan White,Detroit Tigers,Los Angeles Angels,1,1.0,3,3,3,2,1,0
0,Shohei Ohtani,Los Angeles Angels,Detroit Tigers,0,9.0,1,0,0,3,8,0
1,Michael Lorenzen,Detroit Tigers,Los Angeles Angels,1,5.0,5,3,3,1,7,0
2,Zach Logue,Detroit Tigers,Los Angeles Angels,1,4.0,6,3,3,0,5,2
0,Josiah Gray,Washington Nationals,New York Mets,0,6.0,2,0,0,3,4,0
1,Jordan Weems,Washington Nationals,New York Mets,0,0.2,1,0,0,0,1,0
2,Jose Ferrer,Washington Nationals,New York Mets,0,0.1,0,0,0,0,0,0
3,Mason Thompson,Washington Nationals,New York Mets,0,0.1,3,2,2,0,0,0
4,Kyle Finnegan,Washington Nationals,New York Mets,0,0.2,0,0,0,0,0,0
5,Kodai Senga,New York Mets,Washington Nationals,1,6.0,2,1,1,3,5,0
6,David Peterson,New York Mets,Washington Nationals,1,2.0,3,0,0,0,0,0
7,Brooks Raley,New York Mets,Washington Nationals,1,1.0,0,0,0,1,1,0
0,Justin Steele,Chicago Cubs,St. Louis Cardinals,0,6.0,5,1,1,3,4,1
1,Daniel Palencia,Chicago Cubs,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
2,Anthony Kay,Chicago Cubs,St. Louis Cardinals,0,1.0,3,2,2,0,1,1
3,Michael Rucker,Chicago Cubs,St. Louis Cardinals,0,1.0,0,0,0,0,1,0
4,Miles Mikolas,St. Louis Cardinals,Chicago Cubs,1,0.2,0,1,1,0,1,0
5,Dakota Hudson,St. Louis Cardinals,Chicago Cubs,1,4.1,9,5,5,2,3,0
6,Andrew Suárez,St. Louis Cardinals,Chicago Cubs,1,2.0,2,3,3,2,0,1
7,Drew VerHagen,St. Louis Cardinals,Chicago Cubs,1,2.0,3,1,1,1,2,0
0,Tanner Bibee,Cleveland Guardians,Chicago White Sox,0,6.2,6,3,3,2,6,2
1,Trevor Stephan,Cleveland Guardians,Chicago White Sox,0,1.1,0,0,0,0,1,0
2,Emmanuel Clase,Cleveland Guardians,Chicago White Sox,0,1.0,2,0,0,0,1,0
3,Dylan Cease,Chicago White Sox,Cleveland Guardians,1,5.2,9,4,4,2,5,0
4,Aaron Bummer,Chicago White Sox,Cleveland Guardians,1,0.2,1,1,1,0,1,0
5,Gregory Santos,Chicago White Sox,Cleveland Guardians,1,1.2,2,1,1,0,1,0
6,Sammy Peralta,Chicago White Sox,Cleveland Guardians,1,1.0,1,0,0,1,2,0
