,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
7,Luis Castillo,Seattle Mariners,Los Angeles Angels,1,6.0,3,2,2,3,8,1
8,Justin Topa,Seattle Mariners,Los Angeles Angels,1,1.0,1,0,0,1,1,0
9,Matt Brash,Seattle Mariners,Los Angeles Angels,1,1.0,1,0,0,1,3,0
10,Andrés Muñoz,Seattle Mariners,Los Angeles Angels,1,1.0,1,0,0,0,2,0
0,Drew Rom,St. Louis Cardinals,Baltimore Orioles,0,5.1,2,0,0,3,7,0
1,Casey Lawrence,St. Louis Cardinals,Baltimore Orioles,0,0.2,0,0,0,1,0,0
2,Giovanny Gallegos,St. Louis Cardinals,Baltimore Orioles,0,1.0,0,0,0,0,2,0
3,John King,St. Louis Cardinals,Baltimore Orioles,0,1.0,0,0,0,1,0,0
4,Ryan Helsley,St. Louis Cardinals,Baltimore Orioles,0,1.0,1,0,0,0,2,0
5,Kyle Gibson,Baltimore Orioles,St. Louis Cardinals,1,6.2,3,1,1,3,4,1
6,Jacob Webb,Baltimore Orioles,St. Louis Cardinals,1,1.0,0,0,0,1,1,0
7,DL Hall,Baltimore Orioles,St. Louis Cardinals,1,0.1,1,0,0,0,1,0
8,Shintaro Fujinami,Baltimore Orioles,St. Louis Cardinals,1,1.0,0,0,0,0,1,0
0,Jackson Rutledge,Washington Nationals,Pittsburgh Pirates,0,3.2,10,7,7,1,2,1
1,Joe La Sorsa,Washington Nationals,Pittsburgh Pirates,0,1.1,1,0,0,1,0,0
2,Robert Garcia,Washington Nationals,Pittsburgh Pirates,0,2.0,0,0,0,0,3,0
3,Andrés Machado,Washington Nationals,Pittsburgh Pirates,0,1.0,0,0,0,0,2,0
4,Colin Selby,Pittsburgh Pirates,Washington Nationals,1,1.0,2,1,1,0,3,0
5,Quinn Priester,Pittsburgh Pirates,Washington Nationals,1,4.0,4,4,4,1,4,2
6,Ryan Borucki,Pittsburgh Pirates,Washington Nationals,1,1.1,0,0,0,1,0,0
7,Carmen Mlodzinski,Pittsburgh Pirates,Washington Nationals,1,0.2,0,0,0,0,1,0
8,Colin Holderman,Pittsburgh Pirates,Washington Nationals,1,1.0,0,0,0,0,1,0
9,David Bednar,Pittsburgh Pirates,Washington Nationals,1,1.0,2,1,0,2,1,0
0,Connor Phillips,Cincinnati Reds,Detroit Tigers,0,4.0,4,3,3,4,3,1
1,Fernando Cruz,Cincinnati Reds,Detroit Tigers,0,0.2,0,0,0,1,2,0
2,Sam Moll,Cincinnati Reds,Detroit Tigers,0,0.1,0,0,0,0,0,0
3,Tejay Antone,Cincinnati Reds,Detroit Tigers,0,0.2,0,0,0,1,1,0
4,Lucas Sims,Cincinnati Reds,Detroit Tigers,0,0.1,0,0,0,1,1,0
5,Ian Gibaut,Cincinnati Reds,Detroit Tigers,0,1.0,2,0,0,0,1,0
6,Daniel Duarte,Cincinnati Reds,Detroit Tigers,0,1.0,1,0,0,0,0,0
7,Alexis Díaz,Cincinnati Reds,Detroit Tigers,0,1.0,0,0,0,1,2,0
8,Eduardo Rodriguez,Detroit Tigers,Cincinnati Reds,1,5.1,4,4,4,5,5,0
9,Miguel Díaz,Detroit Tigers,Cincinnati Reds,1,0.2,0,0,0,0,1,0
10,Alex Faedo,Detroit Tigers,Cincinnati Reds,1,3.0,1,0,0,1,3,0
0,Spencer Strider,Atlanta Braves,Philadelphia Phillies,0,7.0,4,1,1,2,9,0
1,Brad Hand,Atlanta Braves,Philadelphia Phillies,0,1.0,0,0,0,0,2,0
2,Kirby Yates,Atlanta Braves,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
3,Cristopher Sánchez,Philadelphia Phillies,Atlanta Braves,1,7.1,8,4,4,1,10,1
4,Yunior Marte,Philadelphia Phillies,Atlanta Braves,1,0.2,0,0,0,0,0,0
5,Dylan Covey,Philadelphia Phillies,Atlanta Braves,1,1.0,2,0,0,0,1,0
0,Jordan Montgomery,Texas Rangers,Toronto Blue Jays,0,7.0,4,0,0,1,3,0
1,Martín Pérez,Texas Rangers,Toronto Blue Jays,0,1.0,1,0,0,0,0,0
2,Ian Kennedy,Texas Rangers,Toronto Blue Jays,0,1.0,0,0,0,0,1,0
3,Yusei Kikuchi,Toronto Blue Jays,Texas Rangers,1,5.0,5,6,6,2,3,2
4,Bowden Francis,Toronto Blue Jays,Texas Rangers,1,1.0,3,1,1,0,1,0
5,Jordan Hicks,Toronto Blue Jays,Texas Rangers,1,1.0,1,0,0,1,1,0
6,Génesis Cabrera,Toronto Blue Jays,Texas Rangers,1,1.0,0,0,0,0,1,0
7,Chad Green,Toronto Blue Jays,Texas Rangers,1,1.0,3,3,3,1,1,1
0,Paul Blackburn,Oakland Athletics,Houston Astros,0,3.0,4,4,4,3,2,2
1,Devin Sweet,Oakland Athletics,Houston Astros,0,1.0,1,0,0,1,1,0
2,Kyle Muller,Oakland Athletics,Houston Astros,0,2.0,2,1,1,1,0,0
3,Easton Lucas,Oakland Athletics,Houston Astros,0,1.0,1,1,1,0,1,1
4,Francisco Pérez,Oakland Athletics,Houston Astros,0,1.0,1,0,0,0,0,0
5,Hunter Brown,Houston Astros,Oakland Athletics,1,5.0,0,0,0,2,7,0
6,Rafael Montero,Houston Astros,Oakland Athletics,1,1.0,0,0,0,0,1,0
7,Hector Neris,Houston Astros,Oakland Athletics,1,1.0,0,0,0,0,1,0
8,Bryan Abreu,Houston Astros,Oakland Athletics,1,1.0,0,0,0,0,1,0
9,Ryan Pressly,Houston Astros,Oakland Athletics,1,1.0,2,2,2,1,1,0
0,Zac Gallen,Arizona Diamondbacks,New York Mets,0,5.0,8,7,6,2,4,1
1,Andrew Saalfrank,Arizona Diamondbacks,New York Mets,0,1.0,2,0,0,0,0,0
2,Miguel Castro,Arizona Diamondbacks,New York Mets,0,1.0,0,0,0,1,2,0
3,Luis Frías,Arizona Diamondbacks,New York Mets,0,1.0,1,0,0,0,1,0
4,Joey Lucchesi,New York Mets,Arizona Diamondbacks,1,7.0,5,1,0,3,2,0
5,Trevor Gott,New York Mets,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
6,Drew Smith,New York Mets,Arizona Diamondbacks,1,1.0,1,0,0,1,0,0
0,Steven Cruz,Kansas City Royals,Chicago White Sox,0,2.0,2,0,0,0,4,0
1,Alec Marsh,Kansas City Royals,Chicago White Sox,0,4.1,3,1,1,2,5,0
2,James McArthur,Kansas City Royals,Chicago White Sox,0,1.2,0,0,0,0,0,0
3,Tucker Davidson,Kansas City Royals,Chicago White Sox,0,1.0,0,0,0,0,0,0
4,Mike Clevinger,Chicago White Sox,Kansas City Royals,1,6.0,6,2,2,0,7,1
5,Aaron Bummer,Chicago White Sox,Kansas City Royals,1,0.1,0,2,2,1,1,0
6,Lane Ramsey,Chicago White Sox,Kansas City Royals,1,0.1,2,1,1,1,0,0
7,Sammy Peralta,Chicago White Sox,Kansas City Royals,1,2.1,2,2,2,1,2,0
0,Braxton Garrett,Miami Marlins,Milwaukee Brewers,0,6.0,4,0,0,2,7,0
1,David Robertson,Miami Marlins,Milwaukee Brewers,0,1.0,1,0,0,1,3,0
2,Andrew Nardi,Miami Marlins,Milwaukee Brewers,0,1.0,2,0,0,0,1,0
3,Tanner Scott,Miami Marlins,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
4,Trevor Megill,Milwaukee Brewers,Miami Marlins,1,1.0,1,0,0,0,1,0
5,Colin Rea,Milwaukee Brewers,Miami Marlins,1,4.2,4,1,1,1,3,0
6,Andrew Chafin,Milwaukee Brewers,Miami Marlins,1,0.2,1,1,1,0,1,0
7,Bryse Wilson,Milwaukee Brewers,Miami Marlins,1,2.2,2,0,0,1,2,0
0,Blake Snell,San Diego Padres,Los Angeles Dodgers,0,6.0,1,0,0,1,8,0
1,Robert Suarez,San Diego Padres,Los Angeles Dodgers,0,1.0,0,0,0,0,3,0
2,Nick Martinez,San Diego Padres,Los Angeles Dodgers,0,1.0,1,0,0,0,0,0
3,Tom Cosgrove,San Diego Padres,Los Angeles Dodgers,0,1.0,1,1,1,0,2,1
4,Ryan Pepiot,Los Angeles Dodgers,San Diego Padres,1,6.0,6,4,4,0,5,2
5,Joe Kelly,Los Angeles Dodgers,San Diego Padres,1,0.2,2,2,2,2,2,0
6,Alex Vesia,Los Angeles Dodgers,San Diego Padres,1,1.1,0,0,0,0,3,0
7,Shelby Miller,Los Angeles Dodgers,San Diego Padres,1,1.0,0,0,0,0,2,0
