,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
6,Phil Bickford,New York Mets,Arizona Diamondbacks,1,1.0,0,0,0,1,0,0
7,Sam Coonrod,New York Mets,Arizona Diamondbacks,1,0.1,2,2,2,2,0,0
8,Adam Ottavino,New York Mets,Arizona Diamondbacks,1,1.2,0,0,0,0,1,0
0,JT Chargois,Miami Marlins,Milwaukee Brewers,0,1.0,1,0,0,0,0,0
1,Edward Cabrera,Miami Marlins,Milwaukee Brewers,0,4.2,1,2,2,6,5,1
2,A.J. Puk,Miami Marlins,Milwaukee Brewers,0,0.2,2,1,1,0,2,0
3,George Soriano,Miami Marlins,Milwaukee Brewers,0,1.2,1,0,0,0,0,0
4,Freddy Peralta,Milwaukee Brewers,Miami Marlins,1,6.1,2,1,1,0,9,1
5,Hoby Milner,Milwaukee Brewers,Miami Marlins,1,1.1,0,0,0,0,1,0
6,Abner Uribe,Milwaukee Brewers,Miami Marlins,1,0.1,0,0,0,1,1,0
7,Devin Williams,Milwaukee Brewers,Miami Marlins,1,1.0,0,0,0,0,1,0
0,Zack Littell,Tampa Bay Rays,Minnesota Twins,0,7.0,5,3,3,0,8,2
1,Andrew Kittredge,Tampa Bay Rays,Minnesota Twins,0,0.2,1,0,0,1,1,0
2,Chris Devenski,Tampa Bay Rays,Minnesota Twins,0,0.1,0,0,0,1,0,0
3,Joe Ryan,Minnesota Twins,Tampa Bay Rays,1,4.2,5,2,2,2,7,1
4,Louie Varland,Minnesota Twins,Tampa Bay Rays,1,2.1,1,0,0,0,3,0
5,Caleb Thielbar,Minnesota Twins,Tampa Bay Rays,1,1.0,0,0,0,0,1,0
6,Jhoan Duran,Minnesota Twins,Tampa Bay Rays,1,1.0,0,0,0,0,0,0
0,JP Sears,Oakland Athletics,Houston Astros,0,6.0,5,2,2,2,3,0
1,Lucas Erceg,Oakland Athletics,Houston Astros,0,1.0,1,0,0,0,2,0
2,Dany Jiménez,Oakland Athletics,Houston Astros,0,1.0,0,0,0,0,2,0
3,Trevor May,Oakland Athletics,Houston Astros,0,1.0,0,0,0,0,1,0
4,Justin Verlander,Houston Astros,Oakland Athletics,1,7.0,8,5,5,0,7,2
5,Parker Mushinski,Houston Astros,Oakland Athletics,1,0.1,1,1,1,0,0,0
6,Joel Kuhnel,Houston Astros,Oakland Athletics,1,1.2,1,0,0,0,0,0
0,Javier Assad,Chicago Cubs,Colorado Rockies,0,3.1,5,4,4,4,4,0
1,Luke Little,Chicago Cubs,Colorado Rockies,0,0.2,1,0,0,1,0,0
2,Brad Boxberger,Chicago Cubs,Colorado Rockies,0,1.0,0,0,0,0,0,0
3,Daniel Palencia,Chicago Cubs,Colorado Rockies,0,2.0,3,2,2,1,3,1
4,Hayden Wesneski,Chicago Cubs,Colorado Rockies,0,1.0,0,0,0,0,1,0
5,Chris Flexen,Colorado Rockies,Chicago Cubs,1,5.1,9,3,3,2,5,0
6,Jake Bird,Colorado Rockies,Chicago Cubs,1,1.2,1,1,1,0,1,1
7,Nick Mears,Colorado Rockies,Chicago Cubs,1,1.0,0,0,0,1,0,0
8,Justin Lawrence,Colorado Rockies,Chicago Cubs,1,1.0,0,0,0,1,2,0
0,Patrick Sandoval,Los Angeles Angels,Seattle Mariners,0,5.0,10,8,5,0,4,1
1,Jhonathan Diaz,Los Angeles Angels,Seattle Mariners,0,3.0,2,0,0,1,3,0
2,Bryan Woo,Seattle Mariners,Los Angeles Angels,1,5.2,4,0,0,0,8,0
3,Eduard Bazardo,Seattle Mariners,Los Angeles Angels,1,2.1,0,0,0,0,2,0
4,Dominic Leone,Seattle Mariners,Los Angeles Angels,1,1.0,0,0,0,0,1,0
0,Cal Quantrill,Cleveland Guardians,San Francisco Giants,0,6.0,5,1,1,3,2,1
1,Reynaldo López,Cleveland Guardians,San Francisco Giants,0,1.0,0,0,0,1,1,0
2,Trevor Stephan,Cleveland Guardians,San Francisco Giants,0,1.0,1,0,0,0,0,0
3,Emmanuel Clase,Cleveland Guardians,San Francisco Giants,0,1.0,0,0,0,0,0,0
4,Sean Manaea,San Francisco Giants,Cleveland Guardians,1,5.2,2,3,1,2,5,0
5,Ryan Walker,San Francisco Giants,Cleveland Guardians,1,0.2,2,0,0,0,1,0
6,Scott Alexander,San Francisco Giants,Cleveland Guardians,1,1.2,0,0,0,0,1,0
7,John Brebbia,San Francisco Giants,Cleveland Guardians,1,1.0,0,0,0,0,2,0
0,Michael Wacha,San Diego Padres,Los Angeles Dodgers,0,4.0,7,7,7,3,3,2
1,Nick Hernandez,San Diego Padres,Los Angeles Dodgers,0,2.0,1,2,2,2,3,0
2,Rich Hill,San Diego Padres,Los Angeles Dodgers,0,2.0,3,2,2,1,2,0
3,Lance Lynn,Los Angeles Dodgers,San Diego Padres,1,7.0,5,2,2,2,3,1
4,Kyle Hurt,Los Angeles Dodgers,San Diego Padres,1,2.0,0,0,0,0,3,0
