,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Ryan Walker,San Francisco Giants,Chicago Cubs,0,0.2,1,0,0,1,1,0
2,John Brebbia,San Francisco Giants,Chicago Cubs,0,1.0,1,1,1,0,1,1
3,Sean Manaea,San Francisco Giants,Chicago Cubs,0,3.0,4,2,2,0,1,1
4,Camilo Doval,San Francisco Giants,Chicago Cubs,0,1.0,0,0,0,0,2,0
5,Jordan Wicks,Chicago Cubs,San Francisco Giants,1,6.2,9,2,2,0,1,0
6,Daniel Palencia,Chicago Cubs,San Francisco Giants,1,1.1,0,0,0,0,2,0
7,Luke Little,Chicago Cubs,San Francisco Giants,1,1.0,1,0,0,0,2,0
0,Hyun Jin Ryu,Toronto Blue Jays,Oakland Athletics,0,5.0,5,2,2,1,5,1
1,Trevor Richards,Toronto Blue Jays,Oakland Athletics,0,1.0,3,3,3,0,1,1
2,Chad Green,Toronto Blue Jays,Oakland Athletics,0,1.0,0,0,0,0,2,0
3,Jay Jackson,Toronto Blue Jays,Oakland Athletics,0,1.0,0,0,0,0,1,0
4,JP Sears,Oakland Athletics,Toronto Blue Jays,1,5.0,4,1,1,4,3,0
5,Mason Miller,Oakland Athletics,Toronto Blue Jays,1,2.0,0,0,0,0,3,0
6,Dany Jiménez,Oakland Athletics,Toronto Blue Jays,1,1.0,1,1,1,0,1,1
7,Trevor May,Oakland Athletics,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
0,Chris Flexen,Colorado Rockies,Arizona Diamondbacks,0,2.1,4,6,6,2,3,1
1,Gavin Hollowell,Colorado Rockies,Arizona Diamondbacks,0,1.1,0,3,3,2,3,0
2,Brent Suter,Colorado Rockies,Arizona Diamondbacks,0,1.1,3,1,1,0,1,0
3,Evan Justice,Colorado Rockies,Arizona Diamondbacks,0,1.0,3,1,1,1,0,0
4,Justin Lawrence,Colorado Rockies,Arizona Diamondbacks,0,1.0,1,0,0,0,0,0
5,Nick Mears,Colorado Rockies,Arizona Diamondbacks,0,1.0,2,1,1,0,2,1
6,Zach Davies,Arizona Diamondbacks,Colorado Rockies,1,3.0,6,5,5,3,2,0
7,Bryce Jarvis,Arizona Diamondbacks,Colorado Rockies,1,2.0,0,0,0,1,1,0
8,Luis Frías,Arizona Diamondbacks,Colorado Rockies,1,1.0,0,0,0,0,2,0
9,Kyle Nelson,Arizona Diamondbacks,Colorado Rockies,1,1.0,0,0,0,0,1,0
10,Miguel Castro,Arizona Diamondbacks,Colorado Rockies,1,1.0,0,0,0,0,1,0
11,Scott McGough,Arizona Diamondbacks,Colorado Rockies,1,1.0,0,0,0,1,1,0
0,Zack Wheeler,Philadelphia Phillies,San Diego Padres,0,6.0,1,0,0,2,7,0
1,Seranthony Domínguez,Philadelphia Phillies,San Diego Padres,0,1.0,0,0,0,0,0,0
2,Jeff Hoffman,Philadelphia Phillies,San Diego Padres,0,1.0,0,0,0,1,2,0
3,Matt Strahm,Philadelphia Phillies,San Diego Padres,0,1.0,2,1,1,0,2,0
4,Michael Wacha,San Diego Padres,Philadelphia Phillies,1,4.0,7,3,3,3,6,1
5,Tim Hill,San Diego Padres,Philadelphia Phillies,1,0.2,3,2,2,1,0,1
6,Nick Martinez,San Diego Padres,Philadelphia Phillies,1,2.1,1,0,0,1,4,0
7,Scott Barlow,San Diego Padres,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
8,Luis García,San Diego Padres,Philadelphia Phillies,1,1.0,1,0,0,1,1,0
0,Logan Gilbert,Seattle Mariners,Cincinnati Reds,0,5.1,7,3,3,2,9,0
1,Matt Brash,Seattle Mariners,Cincinnati Reds,0,0.2,1,0,0,0,1,0
2,Gabe Speier,Seattle Mariners,Cincinnati Reds,0,1.0,1,0,0,0,1,0
3,Justin Topa,Seattle Mariners,Cincinnati Reds,0,1.0,0,0,0,0,0,0
4,Andrés Muñoz,Seattle Mariners,Cincinnati Reds,0,1.0,1,1,1,1,2,1
5,Lyon Richardson,Cincinnati Reds,Seattle Mariners,1,4.2,7,7,7,4,3,3
6,Sam Moll,Cincinnati Reds,Seattle Mariners,1,1.0,0,0,0,0,2,0
7,Daniel Duarte,Cincinnati Reds,Seattle Mariners,1,1.0,2,1,1,1,0,0
8,Kevin Herget,Cincinnati Reds,Seattle Mariners,1,2.1,2,0,0,0,2,0
0,Lance Lynn,Los Angeles Dodgers,Miami Marlins,0,4.2,7,8,8,3,1,3
1,Victor González,Los Angeles Dodgers,Miami Marlins,0,1.1,3,1,1,0,1,0
2,Gus Varland,Los Angeles Dodgers,Miami Marlins,0,2.0,3,2,2,0,1,0
3,JT Chargois,Miami Marlins,Los Angeles Dodgers,1,1.0,0,0,0,1,2,0
4,Steven Okert,Miami Marlins,Los Angeles Dodgers,1,2.0,2,0,0,1,1,0
5,A.J. Puk,Miami Marlins,Los Angeles Dodgers,1,1.0,1,1,1,0,0,1
6,Edward Cabrera,Miami Marlins,Los Angeles Dodgers,1,4.0,1,0,0,2,8,0
7,Bryan Hoeing,Miami Marlins,Los Angeles Dodgers,1,1.0,2,3,2,0,1,1
0,Nick Pivetta,Boston Red Sox,Tampa Bay Rays,0,4.2,7,3,3,2,5,2
1,Brennan Bernardino,Boston Red Sox,Tampa Bay Rays,0,0.1,0,0,0,2,0,0
2,Mauricio Llovera,Boston Red Sox,Tampa Bay Rays,0,3.0,1,0,0,1,1,0
3,Tyler Glasnow,Tampa Bay Rays,Boston Red Sox,1,6.0,3,1,1,1,14,0
4,Robert Stephenson,Tampa Bay Rays,Boston Red Sox,1,1.0,0,0,0,0,1,0
5,Colin Poche,Tampa Bay Rays,Boston Red Sox,1,1.0,1,0,0,0,0,0
6,Pete Fairbanks,Tampa Bay Rays,Boston Red Sox,1,1.0,1,0,0,0,2,0
0,Matt Manning,Detroit Tigers,New York Yankees,0,1.0,1,0,0,1,1,0
1,Beau Brieske,Detroit Tigers,New York Yankees,0,1.2,4,3,3,3,0,1
2,José Cisnero,Detroit Tigers,New York Yankees,0,1.1,3,1,1,0,0,0
3,Tyler Holton,Detroit Tigers,New York Yankees,0,2.0,2,0,0,0,3,0
4,Jason Foley,Detroit Tigers,New York Yankees,0,1.0,0,0,0,0,1,0
5,Alex Lange,Detroit Tigers,New York Yankees,0,1.0,1,0,0,1,0,0
6,Clarke Schmidt,New York Yankees,Detroit Tigers,1,6.1,5,3,3,0,6,0
7,Wandy Peralta,New York Yankees,Detroit Tigers,1,1.1,1,0,0,2,3,0
8,Greg Weissert,New York Yankees,Detroit Tigers,1,0.1,0,0,0,0,1,0
9,Clay Holmes,New York Yankees,Detroit Tigers,1,1.0,0,0,0,0,1,0
0,José Butto,New York Mets,Washington Nationals,0,6.1,6,2,2,1,6,0
1,Trevor Gott,New York Mets,Washington Nationals,0,0.2,2,0,0,0,0,0
2,Brooks Raley,New York Mets,Washington Nationals,0,1.0,0,0,0,0,2,0
3,Phil Bickford,New York Mets,Washington Nationals,0,0.1,1,1,1,1,0,0
4,Joan Adon,Washington Nationals,New York Mets,1,5.0,6,2,2,3,6,0
5,Robert Garcia,Washington Nationals,New York Mets,1,1.1,1,0,0,0,1,0
6,Mason Thompson,Washington Nationals,New York Mets,1,0.2,0,0,0,0,0,0
7,Hunter Harvey,Washington Nationals,New York Mets,1,1.0,1,0,0,0,1,0
8,Kyle Finnegan,Washington Nationals,New York Mets,1,1.0,0,0,0,1,0,0
0,Dakota Hudson,St. Louis Cardinals,Atlanta Braves,0,5.0,7,5,5,3,2,1
1,Casey Lawrence,St. Louis Cardinals,Atlanta Braves,0,1.2,2,1,1,1,0,1
2,Andre Pallante,St. Louis Cardinals,Atlanta Braves,0,0.1,0,0,0,0,0,0
3,Drew VerHagen,St. Louis Cardinals,Atlanta Braves,0,2.0,1,0,0,0,1,0
4,Spencer Strider,Atlanta Braves,St. Louis Cardinals,1,2.2,6,6,6,3,5,1
5,Ben Heller,Atlanta Braves,St. Louis Cardinals,1,1.1,1,0,0,1,2,0
6,Darius Vines,Atlanta Braves,St. Louis Cardinals,1,2.0,2,1,1,1,2,1
7,Joe Jiménez,Atlanta Braves,St. Louis Cardinals,1,1.0,2,1,1,0,1,1
8,Dylan Lee,Atlanta Braves,St. Louis Cardinals,1,1.0,2,3,2,0,0,1
9,Brad Hand,Atlanta Braves,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
0,Touki Toussaint,Chicago White Sox,Kansas City Royals,0,6.0,2,2,2,3,6,1
1,Lane Ramsey,Chicago White Sox,Kansas City Royals,0,1.0,1,0,0,0,1,0
2,Aaron Bummer,Chicago White Sox,Kansas City Royals,0,0.1,1,2,2,1,0,1
3,Gregory Santos,Chicago White Sox,Kansas City Royals,0,0.2,0,0,0,0,0,0
4,Bryan Shaw,Chicago White Sox,Kansas City Royals,0,1.0,0,0,0,1,2,0
5,Jordan Lyles,Kansas City Royals,Chicago White Sox,1,5.1,7,3,3,1,0,1
6,Tucker Davidson,Kansas City Royals,Chicago White Sox,1,1.2,3,2,2,0,1,2
7,James McArthur,Kansas City Royals,Chicago White Sox,1,1.0,1,0,0,0,1,0
8,Taylor Clarke,Kansas City Royals,Chicago White Sox,1,1.0,3,1,1,0,2,0
0,Justin Verlander,Houston Astros,Texas Rangers,0,7.0,4,2,1,1,6,1
1,Kendall Graveman,Houston Astros,Texas Rangers,0,1.0,1,1,1,0,1,1
2,Ryan Pressly,Houston Astros,Texas Rangers,0,1.0,0,0,0,0,1,0
3,Max Scherzer,Texas Rangers,Houston Astros,1,3.0,6,7,7,2,4,3
4,Chris Stratton,Texas Rangers,Houston Astros,1,1.1,2,1,1,2,0,0
5,José Leclerc,Texas Rangers,Houston Astros,1,1.0,0,0,0,0,1,0
6,Cody Bradford,Texas Rangers,Houston Astros,1,1.2,2,0,0,0,0,0
7,Aroldis Chapman,Texas Rangers,Houston Astros,1,1.0,0,0,0,0,2,0
8,Brock Burke,Texas Rangers,Houston Astros,1,1.0,4,4,4,1,2,2
0,Kyle Gibson,Baltimore Orioles,Los Angeles Angels,0,6.0,6,3,3,2,3,1
1,Cionel Pérez,Baltimore Orioles,Los Angeles Angels,0,1.0,0,0,0,0,0,0
2,Shintaro Fujinami,Baltimore Orioles,Los Angeles Angels,0,1.0,1,0,0,0,1,0
3,Cole Irvin,Baltimore Orioles,Los Angeles Angels,0,1.0,0,0,0,0,1,0
4,Patrick Sandoval,Los Angeles Angels,Baltimore Orioles,1,5.0,7,7,4,4,3,0
5,Jaime Barria,Los Angeles Angels,Baltimore Orioles,1,3.0,5,3,3,1,1,2
6,Gerardo Reyes,Los Angeles Angels,Baltimore Orioles,1,1.0,0,0,0,1,2,0
