,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Spencer Turnbull,Detroit Tigers,St. Louis Cardinals,0,4.2,7,5,5,1,6,2
1,1,Chasen Shreve,Detroit Tigers,St. Louis Cardinals,0,1.1,1,0,0,0,2,0
2,2,Will Vest,Detroit Tigers,St. Louis Cardinals,0,1.2,0,0,0,2,0,0
3,3,Tyler Holton,Detroit Tigers,St. Louis Cardinals,0,0.2,1,0,0,1,0,0
4,4,José Cisnero,Detroit Tigers,St. Louis Cardinals,0,1.2,0,0,0,1,0,0
5,5,Adam Wainwright,St. Louis Cardinals,Detroit Tigers,1,5.0,8,4,4,0,5,0
6,6,Drew VerHagen,St. Louis Cardinals,Detroit Tigers,1,1.0,0,0,0,1,1,0
7,7,Génesis Cabrera,St. Louis Cardinals,Detroit Tigers,1,0.1,1,1,1,1,0,0
8,8,Chris Stratton,St. Louis Cardinals,Detroit Tigers,1,1.2,1,0,0,0,3,0
9,9,Giovanny Gallegos,St. Louis Cardinals,Detroit Tigers,1,2.0,3,1,0,0,1,0
10,0,Matt Barnes,Miami Marlins,Chicago Cubs,0,1.0,2,0,0,0,2,0
11,1,Andrew Nardi,Miami Marlins,Chicago Cubs,0,1.0,1,0,0,0,2,0
12,2,Bryan Hoeing,Miami Marlins,Chicago Cubs,0,3.0,3,1,1,1,4,0
13,3,Tanner Scott,Miami Marlins,Chicago Cubs,0,1.0,0,0,0,0,1,0
14,4,Huascar Brazoban,Miami Marlins,Chicago Cubs,0,1.0,1,0,0,2,2,0
15,5,A.J. Puk,Miami Marlins,Chicago Cubs,0,0.1,3,3,2,0,1,0
16,6,Chi Chi González,Miami Marlins,Chicago Cubs,0,0.2,0,0,0,1,0,0
17,7,Drew Smyly,Chicago Cubs,Miami Marlins,1,3.1,3,2,2,3,5,1
18,8,Michael Rucker,Chicago Cubs,Miami Marlins,1,1.2,2,0,0,0,1,0
19,9,Keegan Thompson,Chicago Cubs,Miami Marlins,1,3.0,1,0,0,0,2,0
20,10,Adbert Alzolay,Chicago Cubs,Miami Marlins,1,1.0,0,0,0,0,0,0
21,0,Austin Gomber,Colorado Rockies,New York Mets,0,6.0,5,2,2,2,3,0
22,1,Jake Bird,Colorado Rockies,New York Mets,0,2.0,1,0,0,1,3,0
23,2,Pierce Johnson,Colorado Rockies,New York Mets,0,1.0,1,0,0,0,2,0
24,3,Tylor Megill,New York Mets,Colorado Rockies,1,4.2,6,3,3,3,4,0
25,4,Stephen Nogosek,New York Mets,Colorado Rockies,1,2.1,1,2,2,1,4,1
26,5,Dominic Leone,New York Mets,Colorado Rockies,1,1.0,1,0,0,1,2,0
27,6,Jeff Brigham,New York Mets,Colorado Rockies,1,1.0,1,0,0,0,0,0
28,0,Domingo Germán,New York Yankees,Tampa Bay Rays,0,5.0,4,2,2,2,5,0
29,1,Wandy Peralta,New York Yankees,Tampa Bay Rays,0,0.2,2,0,0,0,0,0
30,2,Ron Marinaccio,New York Yankees,Tampa Bay Rays,0,1.1,1,0,0,0,1,0
31,3,Clay Holmes,New York Yankees,Tampa Bay Rays,0,1.0,1,0,0,0,0,0
32,4,Ian Hamilton,New York Yankees,Tampa Bay Rays,0,1.0,1,0,0,0,1,0
33,5,Drew Rasmussen,Tampa Bay Rays,New York Yankees,1,5.2,2,0,0,2,6,0
34,6,Ryan Thompson,Tampa Bay Rays,New York Yankees,1,0.1,0,0,0,0,0,0
35,7,Jalen Beeks,Tampa Bay Rays,New York Yankees,1,1.1,2,1,1,1,2,0
36,8,Kevin Kelly,Tampa Bay Rays,New York Yankees,1,0.2,4,2,2,0,0,0
37,9,Javy Guerra,Tampa Bay Rays,New York Yankees,1,1.0,0,0,0,1,1,0
38,0,Sonny Gray,Minnesota Twins,Cleveland Guardians,0,5.0,4,3,3,3,6,0
39,1,Jorge Alcala,Minnesota Twins,Cleveland Guardians,0,2.0,1,1,1,0,3,1
40,2,Jovani Moran,Minnesota Twins,Cleveland Guardians,0,1.0,0,0,0,0,2,0
41,3,Logan Allen,Cleveland Guardians,Minnesota Twins,1,5.2,7,2,2,2,3,1
42,4,James Karinchak,Cleveland Guardians,Minnesota Twins,1,0.1,0,0,0,0,1,0
43,5,Trevor Stephan,Cleveland Guardians,Minnesota Twins,1,1.1,1,1,1,0,2,1
44,6,Sam Hentges,Cleveland Guardians,Minnesota Twins,1,0.2,0,0,0,0,2,0
45,7,Emmanuel Clase,Cleveland Guardians,Minnesota Twins,1,1.0,0,0,0,0,1,0
