,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Daniel Lynch,Kansas City Royals,Detroit Tigers,0,7.0,1,0,0,2,2,0
1,1,Aroldis Chapman,Kansas City Royals,Detroit Tigers,0,1.0,0,0,0,3,1,0
2,2,Scott Barlow,Kansas City Royals,Detroit Tigers,0,1.0,1,0,0,0,1,0
3,3,Michael Lorenzen,Detroit Tigers,Kansas City Royals,1,6.0,6,1,1,3,7,0
4,4,Chasen Shreve,Detroit Tigers,Kansas City Royals,1,1.1,0,0,0,1,1,0
5,5,José Cisnero,Detroit Tigers,Kansas City Royals,1,1.2,0,0,0,0,2,0
6,0,Yusei Kikuchi,Toronto Blue Jays,Miami Marlins,0,6.0,2,0,0,0,6,0
7,1,Yimi García,Toronto Blue Jays,Miami Marlins,0,1.0,1,0,0,0,0,0
8,2,Erik Swanson,Toronto Blue Jays,Miami Marlins,0,0.1,2,0,0,0,1,0
9,3,Tim Mayza,Toronto Blue Jays,Miami Marlins,0,0.2,0,0,0,0,0,0
10,4,Jordan Romano,Toronto Blue Jays,Miami Marlins,0,1.0,1,0,0,0,0,0
11,5,Eury Pérez,Miami Marlins,Toronto Blue Jays,1,6.0,3,0,0,0,9,0
12,6,Dylan Floro,Miami Marlins,Toronto Blue Jays,1,1.0,1,0,0,0,3,0
13,7,Tanner Scott,Miami Marlins,Toronto Blue Jays,1,0.2,3,2,2,0,2,0
14,8,JT Chargois,Miami Marlins,Toronto Blue Jays,1,1.1,0,0,0,1,1,0
15,0,Spencer Strider,Atlanta Braves,Philadelphia Phillies,0,6.0,8,1,1,0,9,0
16,1,A.J. Minter,Atlanta Braves,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
17,2,Nick Anderson,Atlanta Braves,Philadelphia Phillies,0,1.0,1,0,0,1,1,0
18,3,Raisel Iglesias,Atlanta Braves,Philadelphia Phillies,0,1.0,2,1,1,0,1,0
19,4,Ranger Suárez,Philadelphia Phillies,Atlanta Braves,1,6.0,4,1,1,2,7,1
20,5,Jeff Hoffman,Philadelphia Phillies,Atlanta Braves,1,1.1,2,2,2,1,1,0
21,6,Andrew Vasquez,Philadelphia Phillies,Atlanta Braves,1,0.2,3,1,1,0,1,1
