,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
3,Bryse Wilson,Milwaukee Brewers,New York Yankees,0,1.0,0,0,0,1,0,0
4,Thyago Vieira,Milwaukee Brewers,New York Yankees,0,1.0,0,0,0,0,1,0
5,Luis Severino,New York Yankees,Milwaukee Brewers,1,4.0,4,2,2,1,5,1
6,Jhony Brito,New York Yankees,Milwaukee Brewers,1,2.1,3,1,1,1,3,0
7,Jonathan Loáisiga,New York Yankees,Milwaukee Brewers,1,0.2,3,2,2,0,0,0
8,Greg Weissert,New York Yankees,Milwaukee Brewers,1,1.0,5,3,3,0,2,0
9,Tommy Kahnle,New York Yankees,Milwaukee Brewers,1,1.0,1,0,0,0,1,0
0,Eury Pérez,Miami Marlins,Philadelphia Phillies,0,5.0,4,2,2,3,4,1
1,David Robertson,Miami Marlins,Philadelphia Phillies,0,1.0,0,0,0,1,1,0
2,Steven Okert,Miami Marlins,Philadelphia Phillies,0,0.2,1,0,0,0,2,0
3,Andrew Nardi,Miami Marlins,Philadelphia Phillies,0,1.1,0,0,0,1,0,0
4,Tanner Scott,Miami Marlins,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
5,Cristopher Sánchez,Philadelphia Phillies,Miami Marlins,1,5.0,4,0,0,1,4,0
6,Seranthony Domínguez,Philadelphia Phillies,Miami Marlins,1,0.2,2,2,2,1,1,1
7,Matt Strahm,Philadelphia Phillies,Miami Marlins,1,1.1,1,1,1,0,1,1
8,Andrew Bellatti,Philadelphia Phillies,Miami Marlins,1,1.0,0,0,0,0,1,0
9,Gregory Soto,Philadelphia Phillies,Miami Marlins,1,1.0,0,0,0,0,1,0
0,Emmet Sheehan,Los Angeles Dodgers,Washington Nationals,0,4.1,6,5,5,1,4,2
1,Alex Vesia,Los Angeles Dodgers,Washington Nationals,0,1.2,0,0,0,0,1,0
2,Victor González,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,0,1,0
3,Ryan Brasier,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,0,1,0
4,Evan Phillips,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,0,2,0
5,MacKenzie Gore,Washington Nationals,Los Angeles Dodgers,1,4.0,6,4,4,2,4,3
6,Mason Thompson,Washington Nationals,Los Angeles Dodgers,1,0.1,1,0,0,2,1,0
7,Robert Garcia,Washington Nationals,Los Angeles Dodgers,1,0.2,1,2,2,1,1,0
8,Jordan Weems,Washington Nationals,Los Angeles Dodgers,1,0.2,1,2,2,2,0,0
9,Jose Ferrer,Washington Nationals,Los Angeles Dodgers,1,0.1,1,0,0,1,0,0
10,Andrés Machado,Washington Nationals,Los Angeles Dodgers,1,0.2,0,0,0,0,0,0
11,Amos Willingham,Washington Nationals,Los Angeles Dodgers,1,2.1,0,0,0,1,1,0
0,Collin Snider,Kansas City Royals,Toronto Blue Jays,0,2.0,1,0,0,1,1,0
1,Alec Marsh,Kansas City Royals,Toronto Blue Jays,0,4.0,3,1,1,2,6,0
2,Austin Cox,Kansas City Royals,Toronto Blue Jays,0,0.1,1,1,1,0,1,0
3,Carlos Hernández,Kansas City Royals,Toronto Blue Jays,0,0.1,2,3,3,2,0,0
4,Tucker Davidson,Kansas City Royals,Toronto Blue Jays,0,1.1,2,0,0,0,1,0
5,Yusei Kikuchi,Toronto Blue Jays,Kansas City Royals,1,5.0,3,1,1,1,8,1
6,Jordan Hicks,Toronto Blue Jays,Kansas City Royals,1,1.0,0,0,0,1,1,0
7,Trevor Richards,Toronto Blue Jays,Kansas City Royals,1,0.2,2,1,1,1,1,0
8,Chad Green,Toronto Blue Jays,Kansas City Royals,1,0.2,2,1,1,0,2,0
9,Tim Mayza,Toronto Blue Jays,Kansas City Royals,1,0.1,1,0,0,1,0,0
10,Jordan Romano,Toronto Blue Jays,Kansas City Royals,1,1.1,1,1,1,2,1,0
0,Kyle Bradish,Baltimore Orioles,Boston Red Sox,0,6.0,4,2,2,0,9,1
1,Jacob Webb,Baltimore Orioles,Boston Red Sox,0,1.0,0,0,0,0,1,0
2,DL Hall,Baltimore Orioles,Boston Red Sox,0,1.0,0,0,0,1,1,0
3,Jorge López,Baltimore Orioles,Boston Red Sox,0,1.0,0,0,0,0,2,0
4,Tanner Houck,Boston Red Sox,Baltimore Orioles,1,5.1,8,5,5,2,5,1
5,Joe Jacques,Boston Red Sox,Baltimore Orioles,1,1.0,0,0,0,2,0,0
6,John Schreiber,Boston Red Sox,Baltimore Orioles,1,1.1,1,1,1,1,0,1
7,Brennan Bernardino,Boston Red Sox,Baltimore Orioles,1,0.0,2,1,1,1,0,0
8,Brandon Walter,Boston Red Sox,Baltimore Orioles,1,1.1,3,4,4,3,0,0
0,Mitch Keller,Pittsburgh Pirates,Atlanta Braves,0,5.0,12,8,8,0,4,2
1,Jose Hernandez,Pittsburgh Pirates,Atlanta Braves,0,2.0,0,0,0,1,4,0
2,Hunter Stratton,Pittsburgh Pirates,Atlanta Braves,0,1.0,0,0,0,1,1,0
3,Bryce Elder,Atlanta Braves,Pittsburgh Pirates,1,7.0,4,2,2,1,9,1
4,Dylan Lee,Atlanta Braves,Pittsburgh Pirates,1,1.0,2,0,0,0,0,0
5,Ben Heller,Atlanta Braves,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
0,Paul Blackburn,Oakland Athletics,Texas Rangers,0,3.0,6,2,2,3,5,1
1,Easton Lucas,Oakland Athletics,Texas Rangers,0,1.0,2,1,1,2,1,0
2,Devin Sweet,Oakland Athletics,Texas Rangers,0,2.0,0,0,0,0,2,0
3,Lucas Erceg,Oakland Athletics,Texas Rangers,0,1.0,0,0,0,0,2,0
4,Dany Jiménez,Oakland Athletics,Texas Rangers,0,1.0,0,0,0,1,0,0
5,Trevor May,Oakland Athletics,Texas Rangers,0,1.0,1,0,0,0,0,0
6,Jordan Montgomery,Texas Rangers,Oakland Athletics,1,5.2,8,5,5,1,6,2
7,José Leclerc,Texas Rangers,Oakland Athletics,1,1.0,2,1,1,2,0,0
8,Ian Kennedy,Texas Rangers,Oakland Athletics,1,1.2,0,0,0,2,2,0
9,Brock Burke,Texas Rangers,Oakland Athletics,1,0.2,0,0,0,0,2,0
0,Blake Snell,San Diego Padres,Houston Astros,0,6.0,5,2,2,3,8,0
1,Scott Barlow,San Diego Padres,Houston Astros,0,1.0,0,0,0,0,1,0
2,Ray Kerr,San Diego Padres,Houston Astros,0,2.0,1,0,0,1,0,0
3,Hunter Brown,Houston Astros,San Diego Padres,1,4.1,6,6,6,2,5,1
4,Phil Maton,Houston Astros,San Diego Padres,1,0.2,0,0,0,0,1,0
5,José Urquidy,Houston Astros,San Diego Padres,1,4.0,4,5,5,2,3,1
0,Kodai Senga,New York Mets,Minnesota Twins,0,6.0,4,2,2,4,5,1
1,Sean Reid-Foley,New York Mets,Minnesota Twins,0,0.2,2,3,3,1,2,0
2,Grant Hartwig,New York Mets,Minnesota Twins,0,0.1,2,0,0,0,0,0
3,Sam Coonrod,New York Mets,Minnesota Twins,0,1.0,0,0,0,0,1,0
4,Dallas Keuchel,Minnesota Twins,New York Mets,1,5.0,3,2,2,2,6,0
5,Emilio Pagán,Minnesota Twins,New York Mets,1,1.0,0,0,0,0,0,0
6,Caleb Thielbar,Minnesota Twins,New York Mets,1,1.0,1,0,0,0,2,0
7,Griffin Jax,Minnesota Twins,New York Mets,1,1.0,0,0,0,0,1,0
8,Jhoan Duran,Minnesota Twins,New York Mets,1,1.0,0,0,0,1,2,0
0,Logan Allen,Cleveland Guardians,Los Angeles Angels,0,5.0,3,1,1,2,6,0
1,Nick Sandlin,Cleveland Guardians,Los Angeles Angels,0,0.2,2,2,2,1,1,1
2,Sam Hentges,Cleveland Guardians,Los Angeles Angels,0,0.1,0,0,0,1,1,0
3,Reynaldo López,Cleveland Guardians,Los Angeles Angels,0,1.0,0,0,0,0,1,0
4,Trevor Stephan,Cleveland Guardians,Los Angeles Angels,0,1.0,0,0,0,0,0,0
5,Emmanuel Clase,Cleveland Guardians,Los Angeles Angels,0,1.0,0,0,0,0,0,0
6,Griffin Canning,Los Angeles Angels,Cleveland Guardians,1,5.1,8,3,3,2,3,0
7,Kolton Ingram,Los Angeles Angels,Cleveland Guardians,1,1.0,2,1,1,3,0,0
8,Andrew Wantz,Los Angeles Angels,Cleveland Guardians,1,0.2,0,0,0,0,0,0
9,José Marte,Los Angeles Angels,Cleveland Guardians,1,1.0,3,2,2,1,1,0
10,Jimmy Herget,Los Angeles Angels,Cleveland Guardians,1,1.0,0,0,0,0,1,0
0,Ty Blach,Colorado Rockies,San Francisco Giants,0,5.0,8,4,4,1,6,3
1,Matt Koch,Colorado Rockies,San Francisco Giants,0,1.0,3,2,2,0,0,1
2,Jake Bird,Colorado Rockies,San Francisco Giants,0,1.1,2,3,3,0,1,0
3,Evan Justice,Colorado Rockies,San Francisco Giants,0,0.1,0,0,0,2,1,0
4,Justin Lawrence,Colorado Rockies,San Francisco Giants,0,0.1,0,0,0,0,0,0
5,Kyle Harrison,San Francisco Giants,Colorado Rockies,1,5.0,5,4,3,2,5,1
6,Jakob Junis,San Francisco Giants,Colorado Rockies,1,1.1,1,1,1,0,2,0
7,Taylor Rogers,San Francisco Giants,Colorado Rockies,1,0.2,2,2,2,1,1,1
8,John Brebbia,San Francisco Giants,Colorado Rockies,1,1.0,1,0,0,0,1,0
9,Camilo Doval,San Francisco Giants,Colorado Rockies,1,1.0,2,1,1,0,1,0
