,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Andrew Abbott,Cincinnati Reds,Baltimore Orioles,0,6.0,2,1,1,3,8,0
1,Lucas Sims,Cincinnati Reds,Baltimore Orioles,0,1.0,0,0,0,2,1,0
2,Buck Farmer,Cincinnati Reds,Baltimore Orioles,0,1.0,1,0,0,0,0,0
3,Alexis Díaz,Cincinnati Reds,Baltimore Orioles,0,1.0,0,0,0,1,1,0
4,Tyler Wells,Baltimore Orioles,Cincinnati Reds,1,6.0,4,2,2,1,7,1
5,Keegan Akin,Baltimore Orioles,Cincinnati Reds,1,1.0,0,0,0,0,2,0
6,Bryan Baker,Baltimore Orioles,Cincinnati Reds,1,1.0,1,1,1,0,2,1
7,Cionel Pérez,Baltimore Orioles,Cincinnati Reds,1,1.0,0,0,0,1,1,0
0,Reiss Knehr,San Diego Padres,Pittsburgh Pirates,0,2.0,6,5,5,2,1,2
1,Drew Carlton,San Diego Padres,Pittsburgh Pirates,0,3.0,4,1,0,0,3,0
2,Adrián Morejón,San Diego Padres,Pittsburgh Pirates,0,1.2,5,3,3,0,4,1
3,Brent Honeywell Jr.,San Diego Padres,Pittsburgh Pirates,0,1.1,1,0,0,0,1,0
4,Rich Hill,Pittsburgh Pirates,San Diego Padres,1,6.0,9,4,4,2,4,0
5,Roansy Contreras,Pittsburgh Pirates,San Diego Padres,1,3.0,2,0,0,1,3,0
0,Ryan Walker,San Francisco Giants,Toronto Blue Jays,0,1.0,2,0,0,0,3,0
1,Alex Wood,San Francisco Giants,Toronto Blue Jays,0,5.0,5,0,0,0,7,0
2,Tyler Rogers,San Francisco Giants,Toronto Blue Jays,0,1.2,1,0,0,0,4,0
3,Camilo Doval,San Francisco Giants,Toronto Blue Jays,0,1.1,0,0,0,0,3,0
4,Kevin Gausman,Toronto Blue Jays,San Francisco Giants,1,6.0,3,1,1,1,12,0
5,Nate Pearson,Toronto Blue Jays,San Francisco Giants,1,1.1,1,0,0,0,1,0
6,Erik Swanson,Toronto Blue Jays,San Francisco Giants,1,1.1,2,2,2,1,0,0
7,Mitch White,Toronto Blue Jays,San Francisco Giants,1,0.1,0,0,0,0,0,0
0,Sandy Alcantara,Miami Marlins,Boston Red Sox,0,7.0,6,1,1,2,5,0
1,Archie Bradley,Miami Marlins,Boston Red Sox,0,2.0,3,0,0,0,2,0
2,Garrett Whitlock,Boston Red Sox,Miami Marlins,1,4.2,11,6,6,0,7,2
3,Joe Jacques,Boston Red Sox,Miami Marlins,1,2.1,5,3,3,0,2,0
4,Justin Garza,Boston Red Sox,Miami Marlins,1,2.0,3,1,1,1,1,0
0,Julio Teheran,Milwaukee Brewers,New York Mets,0,5.2,7,7,7,0,2,4
1,Peter Strzelecki,Milwaukee Brewers,New York Mets,0,1.1,2,0,0,0,1,0
2,Bryse Wilson,Milwaukee Brewers,New York Mets,0,1.0,0,0,0,0,1,0
3,David Peterson,New York Mets,Milwaukee Brewers,1,6.0,5,0,0,3,5,0
4,Drew Smith,New York Mets,Milwaukee Brewers,1,1.0,0,0,0,2,2,0
5,Jeff Brigham,New York Mets,Milwaukee Brewers,1,0.2,2,2,2,2,1,0
6,Dominic Leone,New York Mets,Milwaukee Brewers,1,1.1,0,0,0,0,3,0
0,Joe Ryan,Minnesota Twins,Atlanta Braves,0,3.0,9,6,6,0,5,5
1,Oliver Ortega,Minnesota Twins,Atlanta Braves,0,3.0,0,0,0,1,2,0
2,Brent Headrick,Minnesota Twins,Atlanta Braves,0,2.0,1,0,0,1,1,0
3,Bryce Elder,Atlanta Braves,Minnesota Twins,1,6.0,4,2,2,4,4,0
4,Michael Tonkin,Atlanta Braves,Minnesota Twins,1,2.0,2,0,0,1,1,0
5,Ben Heller,Atlanta Braves,Minnesota Twins,1,1.0,1,0,0,0,0,0
0,Framber Valdez,Houston Astros,St. Louis Cardinals,0,6.0,8,4,4,3,6,1
1,Ryne Stanek,Houston Astros,St. Louis Cardinals,0,1.0,0,0,0,1,1,0
2,Phil Maton,Houston Astros,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
3,Jordan Montgomery,St. Louis Cardinals,Houston Astros,1,6.2,6,2,1,1,6,1
4,Giovanny Gallegos,St. Louis Cardinals,Houston Astros,1,1.1,1,0,0,0,0,0
5,Jordan Hicks,St. Louis Cardinals,Houston Astros,1,1.0,0,0,0,0,1,0
0,Ranger Suárez,Philadelphia Phillies,Chicago Cubs,0,7.1,4,1,1,1,8,0
1,Gregory Soto,Philadelphia Phillies,Chicago Cubs,0,0.2,1,0,0,0,2,0
2,Craig Kimbrel,Philadelphia Phillies,Chicago Cubs,0,1.0,1,0,0,0,2,0
3,Jameson Taillon,Chicago Cubs,Philadelphia Phillies,1,5.0,7,5,5,1,8,2
4,Michael Rucker,Chicago Cubs,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
5,Javier Assad,Chicago Cubs,Philadelphia Phillies,1,3.0,2,0,0,2,2,0
0,Matt Manning,Detroit Tigers,Texas Rangers,0,5.2,3,2,2,4,4,0
1,Chasen Shreve,Detroit Tigers,Texas Rangers,0,0.0,3,1,1,0,0,0
2,Brendan White,Detroit Tigers,Texas Rangers,0,2.0,2,2,2,2,1,1
3,Anthony Misiewicz,Detroit Tigers,Texas Rangers,0,0.1,4,3,3,0,0,1
4,Martín Pérez,Texas Rangers,Detroit Tigers,1,6.0,4,2,2,2,4,0
5,Josh Sborz,Texas Rangers,Detroit Tigers,1,2.0,1,1,1,0,3,1
