,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,David Peterson,New York Mets,Miami Marlins,0,5.0,8,1,1,1,5,1
1,1,Tommy Hunter,New York Mets,Miami Marlins,0,2.0,1,0,0,0,0,0
2,2,John Curtiss,New York Mets,Miami Marlins,0,1.0,1,1,1,0,0,1
3,3,Jesús Luzardo,Miami Marlins,New York Mets,1,5.2,2,0,0,4,5,0
4,4,JT Chargois,Miami Marlins,New York Mets,1,1.1,0,0,0,0,1,0
5,5,Dylan Floro,Miami Marlins,New York Mets,1,1.0,1,0,0,0,0,0
6,6,A.J. Puk,Miami Marlins,New York Mets,1,1.0,1,1,1,0,2,1
7,0,Lance Lynn,Chicago White Sox,Houston Astros,0,5.2,3,2,2,4,6,1
8,1,Jimmy Lambert,Chicago White Sox,Houston Astros,0,0.1,0,0,0,0,0,0
9,2,Kendall Graveman,Chicago White Sox,Houston Astros,0,0.2,2,3,3,2,0,0
10,3,Jake Diekman,Chicago White Sox,Houston Astros,0,0.1,1,1,1,1,0,0
11,4,José Ruiz,Chicago White Sox,Houston Astros,0,1.0,1,0,0,0,2,0
12,5,Cristian Javier,Houston Astros,Chicago White Sox,1,5.0,8,3,3,1,6,0
13,6,Phil Maton,Houston Astros,Chicago White Sox,1,1.0,0,0,0,0,1,0
14,7,Seth Martinez,Houston Astros,Chicago White Sox,1,1.0,1,0,0,0,0,0
15,8,Bryan Abreu,Houston Astros,Chicago White Sox,1,1.0,1,0,0,0,3,0
16,9,Rafael Montero,Houston Astros,Chicago White Sox,1,1.0,1,0,0,0,1,0
17,0,Kyle Freeland,Colorado Rockies,San Diego Padres,0,6.0,3,0,0,1,1,0
18,1,Brent Suter,Colorado Rockies,San Diego Padres,0,1.0,0,0,0,0,1,0
19,2,Brad Hand,Colorado Rockies,San Diego Padres,0,1.0,1,1,1,1,1,0
20,3,Pierce Johnson,Colorado Rockies,San Diego Padres,0,1.0,1,0,0,0,2,0
21,4,Nick Martinez,San Diego Padres,Colorado Rockies,1,7.0,6,4,4,2,5,1
22,5,Tim Hill,San Diego Padres,Colorado Rockies,1,1.0,2,0,0,0,1,0
23,6,Luis García,San Diego Padres,Colorado Rockies,1,1.0,1,0,0,1,2,0
24,0,Merrill Kelly,Arizona Diamondbacks,Los Angeles Dodgers,0,3.2,3,0,0,4,4,0
25,1,Drey Jameson,Arizona Diamondbacks,Los Angeles Dodgers,0,4.0,2,1,1,3,5,1
26,2,Scott McGough,Arizona Diamondbacks,Los Angeles Dodgers,0,0.1,0,0,0,2,0,0
27,3,Andrew Chafin,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,0,0,0,0,0,0
28,4,Dustin May,Los Angeles Dodgers,Arizona Diamondbacks,1,7.0,3,0,0,1,4,0
29,5,Alex Vesia,Los Angeles Dodgers,Arizona Diamondbacks,1,0.2,3,2,2,0,0,1
30,6,Evan Phillips,Los Angeles Dodgers,Arizona Diamondbacks,1,0.1,0,0,0,0,0,0
31,7,Caleb Ferguson,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,1,0,0,0,1,0
32,0,Hunter Gaddis,Cleveland Guardians,Seattle Mariners,0,3.2,5,4,4,1,4,0
33,1,Nick Sandlin,Cleveland Guardians,Seattle Mariners,0,1.1,1,0,0,0,1,0
34,2,Eli Morgan,Cleveland Guardians,Seattle Mariners,0,1.0,1,0,0,1,3,0
35,3,Enyel De Los Santos,Cleveland Guardians,Seattle Mariners,0,1.0,0,0,0,1,1,0
36,4,Trevor Stephan,Cleveland Guardians,Seattle Mariners,0,1.0,0,0,0,0,2,0
37,5,Emmanuel Clase,Cleveland Guardians,Seattle Mariners,0,1.0,0,0,0,0,2,0
38,6,Robbie Ray,Seattle Mariners,Cleveland Guardians,1,3.1,4,5,3,5,3,0
39,7,Trevor Gott,Seattle Mariners,Cleveland Guardians,1,1.1,4,3,0,0,0,0
40,8,Penn Murfee,Seattle Mariners,Cleveland Guardians,1,0.1,1,0,0,0,0,0
41,9,Chris Flexen,Seattle Mariners,Cleveland Guardians,1,4.0,4,1,1,3,1,0
