,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Tyler Anderson,Los Angeles Angels,Baltimore Orioles,0,5.0,6,3,3,2,2,1
1,1,Andrew Wantz,Los Angeles Angels,Baltimore Orioles,0,1.0,0,0,0,1,1,0
2,2,Chris Devenski,Los Angeles Angels,Baltimore Orioles,0,1.0,2,2,2,0,0,1
3,3,Matt Moore,Los Angeles Angels,Baltimore Orioles,0,1.0,0,0,0,0,0,0
4,4,Carlos Estévez,Los Angeles Angels,Baltimore Orioles,0,1.0,2,0,0,1,2,0
5,5,Tyler Wells,Baltimore Orioles,Los Angeles Angels,1,5.0,6,3,3,1,7,2
6,6,Mike Baumann,Baltimore Orioles,Los Angeles Angels,1,0.2,2,1,1,1,0,0
7,7,Cionel Pérez,Baltimore Orioles,Los Angeles Angels,1,1.0,1,0,0,0,0,0
8,8,Bryan Baker,Baltimore Orioles,Los Angeles Angels,1,0.2,1,2,2,2,1,0
9,9,Austin Voth,Baltimore Orioles,Los Angeles Angels,1,0.1,1,0,0,0,1,0
10,10,Danny Coulombe,Baltimore Orioles,Los Angeles Angels,1,1.1,2,0,0,0,4,0
11,0,Trevor Williams,Washington Nationals,Miami Marlins,0,6.0,5,3,3,1,5,1
12,1,Mason Thompson,Washington Nationals,Miami Marlins,0,1.0,2,1,1,0,0,0
13,2,Erasmo Ramírez,Washington Nationals,Miami Marlins,0,1.0,2,1,0,0,1,0
14,3,Eury Pérez,Miami Marlins,Washington Nationals,1,5.0,3,1,1,1,6,1
15,4,Matt Barnes,Miami Marlins,Washington Nationals,1,1.2,1,0,0,0,0,0
16,5,Steven Okert,Miami Marlins,Washington Nationals,1,0.1,0,0,0,0,1,0
17,6,Huascar Brazoban,Miami Marlins,Washington Nationals,1,1.0,4,2,2,0,0,0
18,7,Dylan Floro,Miami Marlins,Washington Nationals,1,1.0,0,0,0,1,0,0
19,0,Taj Bradley,Tampa Bay Rays,New York Mets,0,5.0,3,2,2,2,4,1
20,1,Zack Littell,Tampa Bay Rays,New York Mets,0,1.0,3,1,1,0,1,0
21,2,Jalen Beeks,Tampa Bay Rays,New York Mets,0,1.0,1,0,0,0,1,0
22,3,Trevor Kelley,Tampa Bay Rays,New York Mets,0,1.0,1,0,0,1,0,0
23,4,Tylor Megill,New York Mets,Tampa Bay Rays,1,6.0,4,2,2,1,4,1
24,5,Brooks Raley,New York Mets,Tampa Bay Rays,1,1.0,1,0,0,0,2,0
25,6,Jeff Brigham,New York Mets,Tampa Bay Rays,1,1.0,0,0,0,0,0,0
26,7,David Robertson,New York Mets,Tampa Bay Rays,1,1.0,1,0,0,0,1,0
27,0,Logan Allen,Cleveland Guardians,Chicago White Sox,0,5.2,7,1,1,1,5,0
28,1,Nick Sandlin,Cleveland Guardians,Chicago White Sox,0,1.1,0,0,0,0,1,0
29,2,Trevor Stephan,Cleveland Guardians,Chicago White Sox,0,1.0,0,0,0,0,1,0
30,3,Emmanuel Clase,Cleveland Guardians,Chicago White Sox,0,1.0,1,0,0,0,1,0
31,4,Dylan Cease,Chicago White Sox,Cleveland Guardians,1,6.1,5,3,3,1,3,1
32,5,Gregory Santos,Chicago White Sox,Cleveland Guardians,1,1.0,1,0,0,0,0,0
33,6,Aaron Bummer,Chicago White Sox,Cleveland Guardians,1,0.2,1,0,0,0,0,0
34,7,Garrett Crochet,Chicago White Sox,Cleveland Guardians,1,1.0,0,0,0,0,0,0
35,0,Nestor Cortes,New York Yankees,Toronto Blue Jays,0,6.0,5,2,2,1,6,1
36,1,Ryan Weber,New York Yankees,Toronto Blue Jays,0,1.0,1,0,0,1,0,0
37,2,Albert Abreu,New York Yankees,Toronto Blue Jays,0,1.0,0,0,0,0,2,0
38,3,Ron Marinaccio,New York Yankees,Toronto Blue Jays,0,1.0,0,0,0,0,0,0
39,4,José Berríos,Toronto Blue Jays,New York Yankees,1,6.2,6,3,3,1,8,1
40,5,Yimi García,Toronto Blue Jays,New York Yankees,1,0.1,1,0,0,0,1,0
41,6,Nate Pearson,Toronto Blue Jays,New York Yankees,1,2.0,2,1,1,0,1,1
42,0,Julio Urías,Los Angeles Dodgers,St. Louis Cardinals,0,3.0,6,6,6,2,1,4
43,1,Phil Bickford,Los Angeles Dodgers,St. Louis Cardinals,0,1.0,2,3,3,1,1,1
44,2,Andre Jackson,Los Angeles Dodgers,St. Louis Cardinals,0,3.1,2,3,3,1,3,0
45,3,Yency Almonte,Los Angeles Dodgers,St. Louis Cardinals,0,0.2,2,4,4,2,0,2
46,4,Adam Wainwright,St. Louis Cardinals,Los Angeles Dodgers,1,5.2,5,5,2,3,1,0
47,5,Génesis Cabrera,St. Louis Cardinals,Los Angeles Dodgers,1,0.1,2,3,3,1,0,2
48,6,Drew VerHagen,St. Louis Cardinals,Los Angeles Dodgers,1,1.0,2,0,0,0,0,0
49,7,Jordan Hicks,St. Louis Cardinals,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
50,8,Chris Stratton,St. Louis Cardinals,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
