,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Grant Hartwig,New York Mets,Philadelphia Phillies,0,2.0,1,0,0,0,1,0
3,Josh Walker,New York Mets,Philadelphia Phillies,0,0.0,1,3,3,2,0,0
4,Jeff Brigham,New York Mets,Philadelphia Phillies,0,0.1,0,1,0,1,1,0
5,Vinny Nittoli,New York Mets,Philadelphia Phillies,0,0.2,0,0,0,0,1,0
6,Zack Wheeler,Philadelphia Phillies,New York Mets,1,5.1,9,5,5,2,8,1
7,Matt Strahm,Philadelphia Phillies,New York Mets,1,0.2,0,0,0,0,1,0
8,José Alvarado,Philadelphia Phillies,New York Mets,1,1.0,2,1,1,1,2,1
9,Jeff Hoffman,Philadelphia Phillies,New York Mets,1,1.0,0,0,0,0,2,0
10,Craig Kimbrel,Philadelphia Phillies,New York Mets,1,1.0,0,0,0,0,2,0
0,Luis Medina,Oakland Athletics,Toronto Blue Jays,0,5.0,4,4,3,7,4,1
1,Ken Waldichuk,Oakland Athletics,Toronto Blue Jays,0,2.1,6,6,6,1,4,0
2,Yacksel Ríos,Oakland Athletics,Toronto Blue Jays,0,0.2,1,2,2,1,1,1
3,Yusei Kikuchi,Toronto Blue Jays,Oakland Athletics,1,7.0,2,1,1,2,8,1
4,Trent Thornton,Toronto Blue Jays,Oakland Athletics,1,1.0,1,0,0,0,0,0
5,Bowden Francis,Toronto Blue Jays,Oakland Athletics,1,1.0,0,0,0,1,1,0
0,Charlie Morton,Atlanta Braves,Cincinnati Reds,0,5.0,7,3,3,3,7,0
1,Kirby Yates,Atlanta Braves,Cincinnati Reds,0,1.0,0,0,0,0,1,0
2,Nick Anderson,Atlanta Braves,Cincinnati Reds,0,0.2,1,1,1,1,1,1
3,A.J. Minter,Atlanta Braves,Cincinnati Reds,0,1.0,0,2,2,2,2,0
4,Joe Jiménez,Atlanta Braves,Cincinnati Reds,0,0.1,1,0,0,0,0,0
5,Raisel Iglesias,Atlanta Braves,Cincinnati Reds,0,1.0,2,0,0,0,1,0
6,Levi Stoudt,Cincinnati Reds,Atlanta Braves,1,3.0,4,3,3,3,2,0
7,Randy Wynne,Cincinnati Reds,Atlanta Braves,1,2.1,3,1,1,1,0,0
8,Ian Gibaut,Cincinnati Reds,Atlanta Braves,1,1.1,2,2,2,2,2,1
9,Buck Farmer,Cincinnati Reds,Atlanta Braves,1,0.1,0,1,1,1,0,0
10,Alexis Díaz,Cincinnati Reds,Atlanta Braves,1,1.0,0,0,0,2,1,0
11,Daniel Duarte,Cincinnati Reds,Atlanta Braves,1,1.0,0,0,0,0,0,0
0,Corbin Burnes,Milwaukee Brewers,Cleveland Guardians,0,5.2,8,4,4,2,3,1
1,Hoby Milner,Milwaukee Brewers,Cleveland Guardians,0,0.1,0,0,0,0,0,0
2,Joel Payamps,Milwaukee Brewers,Cleveland Guardians,0,2.0,2,0,0,0,2,0
3,Devin Williams,Milwaukee Brewers,Cleveland Guardians,0,1.0,0,0,0,0,0,0
4,Elvis Peguero,Milwaukee Brewers,Cleveland Guardians,0,1.0,0,0,0,0,2,0
5,Aaron Civale,Cleveland Guardians,Milwaukee Brewers,1,6.0,6,4,4,2,5,0
6,Enyel De Los Santos,Cleveland Guardians,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
7,Sam Hentges,Cleveland Guardians,Milwaukee Brewers,1,1.0,0,0,0,1,1,0
8,Emmanuel Clase,Cleveland Guardians,Milwaukee Brewers,1,1.0,0,0,0,1,1,0
9,Trevor Stephan,Cleveland Guardians,Milwaukee Brewers,1,1.0,1,1,0,1,2,0
0,Johan Oviedo,Pittsburgh Pirates,Miami Marlins,0,7.0,6,1,1,0,6,1
1,Ryan Borucki,Pittsburgh Pirates,Miami Marlins,0,0.1,2,1,1,0,0,0
2,Carmen Mlodzinski,Pittsburgh Pirates,Miami Marlins,0,0.2,1,0,0,0,0,0
3,Eury Pérez,Miami Marlins,Pittsburgh Pirates,1,6.0,4,0,0,1,9,0
4,Steven Okert,Miami Marlins,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
5,Andrew Nardi,Miami Marlins,Pittsburgh Pirates,1,1.0,1,0,0,0,1,0
6,A.J. Puk,Miami Marlins,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
0,Daniel Lynch,Kansas City Royals,Tampa Bay Rays,0,6.0,6,1,1,1,2,1
1,Taylor Clarke,Kansas City Royals,Tampa Bay Rays,0,1.0,1,2,2,2,1,0
2,Aroldis Chapman,Kansas City Royals,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
3,Tyler Glasnow,Tampa Bay Rays,Kansas City Royals,1,5.0,4,1,1,1,12,0
4,Kevin Kelly,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,0,1,0
5,Colin Poche,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,1,2,0
6,Jason Adam,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,0,1,0
7,Pete Fairbanks,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,1,1,0
0,Kutter Crawford,Boston Red Sox,Chicago White Sox,0,6.0,5,4,4,1,4,2
1,Brennan Bernardino,Boston Red Sox,Chicago White Sox,0,1.1,1,0,0,0,2,0
2,Kaleb Ort,Boston Red Sox,Chicago White Sox,0,0.2,1,0,0,0,1,0
3,Tanner Banks,Chicago White Sox,Boston Red Sox,1,2.2,3,1,1,2,4,0
4,Jesse Scholtens,Chicago White Sox,Boston Red Sox,1,4.0,2,0,0,1,3,0
5,Aaron Bummer,Chicago White Sox,Boston Red Sox,1,1.1,0,0,0,0,2,0
6,Keynan Middleton,Chicago White Sox,Boston Red Sox,1,1.0,0,0,0,0,1,0
0,Tyler Anderson,Los Angeles Angels,Colorado Rockies,0,6.0,4,3,3,2,9,1
1,José Soriano,Los Angeles Angels,Colorado Rockies,0,2.0,1,1,0,1,4,0
2,Austin Gomber,Colorado Rockies,Los Angeles Angels,1,5.0,5,2,2,1,3,0
3,Jake Bird,Colorado Rockies,Los Angeles Angels,1,1.0,0,0,0,0,0,0
4,Pierce Johnson,Colorado Rockies,Los Angeles Angels,1,1.0,0,0,0,0,2,0
5,Daniel Bard,Colorado Rockies,Los Angeles Angels,1,1.0,0,0,0,1,1,0
6,Justin Lawrence,Colorado Rockies,Los Angeles Angels,1,1.0,3,1,1,1,0,0
0,Ryne Nelson,Arizona Diamondbacks,San Francisco Giants,0,7.0,3,1,1,2,6,0
1,Andrew Chafin,Arizona Diamondbacks,San Francisco Giants,0,0.2,0,1,1,1,1,0
2,Scott McGough,Arizona Diamondbacks,San Francisco Giants,0,1.1,3,0,0,2,2,0
3,Anthony DeSclafani,San Francisco Giants,Arizona Diamondbacks,1,6.0,5,2,2,0,3,0
4,Tristan Beck,San Francisco Giants,Arizona Diamondbacks,1,2.1,4,3,3,3,1,1
5,Ryan Walker,San Francisco Giants,Arizona Diamondbacks,1,0.2,1,0,0,1,2,0
0,MacKenzie Gore,Washington Nationals,San Diego Padres,0,5.0,5,1,1,2,9,0
1,Mason Thompson,Washington Nationals,San Diego Padres,0,0.2,0,0,0,3,0,0
2,Joe La Sorsa,Washington Nationals,San Diego Padres,0,0.1,0,0,0,0,1,0
3,Jordan Weems,Washington Nationals,San Diego Padres,0,2.0,1,1,1,0,0,1
4,Paolo Espino,Washington Nationals,San Diego Padres,0,0.2,2,1,1,1,2,0
5,Hunter Harvey,Washington Nationals,San Diego Padres,0,0.1,0,0,0,0,0,0
6,Seth Lugo,San Diego Padres,Washington Nationals,1,5.0,7,3,3,0,4,1
7,Tim Hill,San Diego Padres,Washington Nationals,1,1.1,2,5,0,0,0,0
8,Brent Honeywell Jr.,San Diego Padres,Washington Nationals,1,1.2,2,0,0,1,0,0
9,Luis García,San Diego Padres,Washington Nationals,1,1.0,0,0,0,0,1,0
0,Hunter Brown,Houston Astros,Los Angeles Dodgers,0,6.0,3,1,1,2,7,1
1,Phil Maton,Houston Astros,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
2,Rafael Montero,Houston Astros,Los Angeles Dodgers,0,0.2,2,3,3,0,1,1
3,Hector Neris,Houston Astros,Los Angeles Dodgers,0,0.1,1,0,0,0,1,0
4,Ryan Pressly,Houston Astros,Los Angeles Dodgers,0,2.0,0,1,0,0,1,0
5,Seth Martinez,Houston Astros,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
6,Tony Gonsolin,Los Angeles Dodgers,Houston Astros,1,5.0,5,4,4,1,3,2
7,Caleb Ferguson,Los Angeles Dodgers,Houston Astros,1,1.0,0,0,0,0,0,0
8,Ryan Brasier,Los Angeles Dodgers,Houston Astros,1,1.0,1,0,0,0,1,0
9,Nick Robertson,Los Angeles Dodgers,Houston Astros,1,1.0,0,0,0,0,1,0
10,Evan Phillips,Los Angeles Dodgers,Houston Astros,1,1.0,1,0,0,0,1,0
11,Brusdar Graterol,Los Angeles Dodgers,Houston Astros,1,1.0,1,1,0,1,0,0
12,Yency Almonte,Los Angeles Dodgers,Houston Astros,1,1.0,2,1,0,0,1,0
