,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Kyle Muller,Oakland Athletics,New York Yankees,0,4.0,5,6,6,3,6,1
1,1,Rico Garcia,Oakland Athletics,New York Yankees,0,0.2,4,5,5,2,0,2
2,2,Shintaro Fujinami,Oakland Athletics,New York Yankees,0,2.1,0,0,0,1,2,0
3,3,Richard Lovelady,Oakland Athletics,New York Yankees,0,1.0,1,0,0,0,2,0
4,4,Jhony Brito,New York Yankees,Oakland Athletics,1,4.1,5,2,2,2,3,2
5,5,Jimmy Cordero,New York Yankees,Oakland Athletics,1,1.2,1,0,0,0,1,0
6,6,Deivi García,New York Yankees,Oakland Athletics,1,3.0,2,1,1,1,2,1
7,0,Antonio Senzatela,Colorado Rockies,Pittsburgh Pirates,0,2.2,4,3,3,1,1,2
8,1,Peter Lambert,Colorado Rockies,Pittsburgh Pirates,0,2.1,0,0,0,1,4,0
9,2,Daniel Bard,Colorado Rockies,Pittsburgh Pirates,0,0.1,1,0,0,2,1,0
10,3,Brad Hand,Colorado Rockies,Pittsburgh Pirates,0,1.2,0,0,0,0,2,0
11,4,Justin Lawrence,Colorado Rockies,Pittsburgh Pirates,0,1.0,0,0,0,1,3,0
12,5,Pierce Johnson,Colorado Rockies,Pittsburgh Pirates,0,1.0,1,0,0,1,2,0
13,6,Rich Hill,Pittsburgh Pirates,Colorado Rockies,1,3.2,4,3,1,2,4,0
14,7,Dauri Moreta,Pittsburgh Pirates,Colorado Rockies,1,2.0,0,0,0,0,3,0
15,8,Jose Hernandez,Pittsburgh Pirates,Colorado Rockies,1,0.1,0,0,0,0,0,0
16,9,Robert Stephenson,Pittsburgh Pirates,Colorado Rockies,1,1.0,2,1,1,2,2,0
17,10,Colin Holderman,Pittsburgh Pirates,Colorado Rockies,1,1.0,1,0,0,0,2,0
18,11,David Bednar,Pittsburgh Pirates,Colorado Rockies,1,1.0,1,0,0,0,0,0
19,0,Eduardo Rodriguez,Detroit Tigers,Cleveland Guardians,0,7.0,4,0,0,2,8,0
20,1,Jason Foley,Detroit Tigers,Cleveland Guardians,0,1.0,0,0,0,0,1,0
21,2,Chasen Shreve,Detroit Tigers,Cleveland Guardians,0,1.0,0,0,0,1,1,0
22,3,Peyton Battenfield,Cleveland Guardians,Detroit Tigers,1,6.0,7,5,4,0,4,0
23,4,Enyel De Los Santos,Cleveland Guardians,Detroit Tigers,1,1.0,1,0,0,0,1,0
24,5,Nick Sandlin,Cleveland Guardians,Detroit Tigers,1,1.0,0,0,0,0,1,0
25,6,Eli Morgan,Cleveland Guardians,Detroit Tigers,1,1.0,0,0,0,0,0,0
26,0,Clayton Kershaw,Los Angeles Dodgers,Milwaukee Brewers,0,7.0,5,1,1,0,8,1
27,1,Wander Suero,Los Angeles Dodgers,Milwaukee Brewers,0,2.0,0,0,0,0,3,0
28,2,Wade Miley,Milwaukee Brewers,Los Angeles Dodgers,1,5.0,6,7,7,2,3,3
29,3,Colin Rea,Milwaukee Brewers,Los Angeles Dodgers,1,0.2,2,1,1,2,0,0
30,4,Joel Payamps,Milwaukee Brewers,Los Angeles Dodgers,1,1.1,1,0,0,0,1,0
31,5,Hoby Milner,Milwaukee Brewers,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
32,6,Devin Williams,Milwaukee Brewers,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
33,0,Edward Cabrera,Miami Marlins,Arizona Diamondbacks,0,3.1,2,4,4,4,5,0
34,1,Steven Okert,Miami Marlins,Arizona Diamondbacks,0,1.1,0,0,0,1,1,0
35,2,Bryan Hoeing,Miami Marlins,Arizona Diamondbacks,0,0.1,0,0,0,0,0,0
36,3,Tanner Scott,Miami Marlins,Arizona Diamondbacks,0,1.2,0,0,0,1,5,0
37,4,Huascar Brazoban,Miami Marlins,Arizona Diamondbacks,0,0.1,1,0,0,0,0,0
38,5,Dylan Floro,Miami Marlins,Arizona Diamondbacks,0,1.0,1,0,0,0,2,0
39,6,A.J. Puk,Miami Marlins,Arizona Diamondbacks,0,1.0,1,0,0,0,2,0
40,7,Merrill Kelly,Arizona Diamondbacks,Miami Marlins,1,6.0,4,4,4,1,6,1
41,8,Kyle Nelson,Arizona Diamondbacks,Miami Marlins,1,1.0,1,0,0,0,1,0
42,9,Andrew Chafin,Arizona Diamondbacks,Miami Marlins,1,1.0,1,1,1,0,2,0
43,10,Miguel Castro,Arizona Diamondbacks,Miami Marlins,1,1.0,1,0,0,0,1,0
44,0,Dane Dunning,Texas Rangers,Seattle Mariners,0,6.0,6,2,2,1,5,0
45,1,Josh Sborz,Texas Rangers,Seattle Mariners,0,1.0,0,0,0,0,2,0
46,2,Brock Burke,Texas Rangers,Seattle Mariners,0,0.2,1,1,1,0,1,0
47,3,Jonathan Hernández,Texas Rangers,Seattle Mariners,0,0.1,0,0,0,1,1,0
48,4,Will Smith,Texas Rangers,Seattle Mariners,0,1.0,0,0,0,0,2,0
49,5,Luis Castillo,Seattle Mariners,Texas Rangers,1,5.0,8,3,3,0,9,1
50,6,Matt Brash,Seattle Mariners,Texas Rangers,1,0.2,3,1,1,0,1,0
51,7,Gabe Speier,Seattle Mariners,Texas Rangers,1,0.1,0,0,0,0,1,0
52,8,Juan Then,Seattle Mariners,Texas Rangers,1,1.0,1,0,0,0,0,0
53,9,Chris Flexen,Seattle Mariners,Texas Rangers,1,1.0,1,0,0,0,2,0
54,10,Paul Sewald,Seattle Mariners,Texas Rangers,1,1.0,0,0,0,0,1,0
55,0,Josiah Gray,Washington Nationals,San Francisco Giants,0,7.0,5,2,2,4,3,0
56,1,Thaddeus Ward,Washington Nationals,San Francisco Giants,0,1.0,1,2,2,1,1,1
57,2,Erasmo Ramírez,Washington Nationals,San Francisco Giants,0,1.0,2,2,2,0,0,1
58,3,Sean Manaea,San Francisco Giants,Washington Nationals,1,2.2,5,8,4,3,4,1
59,4,Tristan Beck,San Francisco Giants,Washington Nationals,1,5.1,6,2,2,1,3,1
60,5,Cole Waites,San Francisco Giants,Washington Nationals,1,1.0,1,1,1,1,1,0
61,0,Kevin Gausman,Toronto Blue Jays,Philadelphia Phillies,0,6.0,3,0,0,0,9,0
62,1,Yimi García,Toronto Blue Jays,Philadelphia Phillies,0,1.0,1,0,0,0,1,0
63,2,Erik Swanson,Toronto Blue Jays,Philadelphia Phillies,0,1.0,0,0,0,1,1,0
64,3,Jordan Romano,Toronto Blue Jays,Philadelphia Phillies,0,1.0,3,1,1,1,1,0
65,4,Tim Mayza,Toronto Blue Jays,Philadelphia Phillies,0,0.2,0,1,0,1,1,0
66,5,Zack Wheeler,Philadelphia Phillies,Toronto Blue Jays,1,7.0,3,1,1,1,7,1
67,6,Gregory Soto,Philadelphia Phillies,Toronto Blue Jays,1,1.0,0,0,0,1,1,0
68,7,Seranthony Domínguez,Philadelphia Phillies,Toronto Blue Jays,1,1.0,1,0,0,0,2,0
69,8,Craig Kimbrel,Philadelphia Phillies,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
