,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Braxton Garrett,Miami Marlins,Cleveland Guardians,0,5.2,5,1,1,1,3,0
1,1,Tanner Scott,Miami Marlins,Cleveland Guardians,0,0.2,1,1,1,2,1,0
2,2,Dylan Floro,Miami Marlins,Cleveland Guardians,0,1.2,1,0,0,0,1,0
3,3,A.J. Puk,Miami Marlins,Cleveland Guardians,0,1.0,0,0,0,1,1,0
4,4,Zach Plesac,Cleveland Guardians,Miami Marlins,1,5.0,10,3,3,2,5,0
5,5,James Karinchak,Cleveland Guardians,Miami Marlins,1,1.0,0,0,0,1,0,0
6,6,Eli Morgan,Cleveland Guardians,Miami Marlins,1,2.0,1,0,0,1,1,0
7,7,Emmanuel Clase,Cleveland Guardians,Miami Marlins,1,1.0,0,0,0,0,0,0
8,0,Alek Manoah,Toronto Blue Jays,New York Yankees,0,7.0,2,0,0,1,5,0
9,1,Yimi García,Toronto Blue Jays,New York Yankees,0,1.0,2,2,2,0,0,1
10,2,Jordan Romano,Toronto Blue Jays,New York Yankees,0,0.0,3,1,1,1,0,0
11,3,Gerrit Cole,New York Yankees,Toronto Blue Jays,1,5.2,4,0,0,2,4,0
12,4,Ron Marinaccio,New York Yankees,Toronto Blue Jays,1,1.0,0,0,0,1,0,0
13,5,Clay Holmes,New York Yankees,Toronto Blue Jays,1,1.0,1,0,0,0,2,0
14,6,Wandy Peralta,New York Yankees,Toronto Blue Jays,1,0.2,2,2,2,1,0,1
15,7,Jimmy Cordero,New York Yankees,Toronto Blue Jays,1,0.2,0,0,0,0,0,0
16,0,Chad Kuhl,Washington Nationals,Minnesota Twins,0,3.2,3,1,1,4,5,1
17,1,Mason Thompson,Washington Nationals,Minnesota Twins,0,2.1,2,1,0,0,4,0
18,2,Hobie Harris,Washington Nationals,Minnesota Twins,0,1.0,3,2,2,0,0,0
19,3,Carl Edwards Jr.,Washington Nationals,Minnesota Twins,0,1.0,0,0,0,0,1,0
20,4,Anthony Banda,Washington Nationals,Minnesota Twins,0,1.0,1,0,0,0,1,0
21,5,Pablo López,Minnesota Twins,Washington Nationals,1,4.0,8,5,5,2,6,0
22,6,Simeon Woods Richardson,Minnesota Twins,Washington Nationals,1,4.2,7,5,5,3,5,1
23,7,Brent Headrick,Minnesota Twins,Washington Nationals,1,0.1,0,0,0,0,1,0
24,0,Dustin May,Los Angeles Dodgers,Chicago Cubs,0,5.1,2,2,2,3,6,0
25,1,Alex Vesia,Los Angeles Dodgers,Chicago Cubs,0,0.2,0,0,0,1,1,0
26,2,Yency Almonte,Los Angeles Dodgers,Chicago Cubs,0,1.0,2,2,2,1,2,1
27,3,Caleb Ferguson,Los Angeles Dodgers,Chicago Cubs,0,1.0,1,0,0,0,1,0
28,4,Shelby Miller,Los Angeles Dodgers,Chicago Cubs,0,1.0,0,0,0,0,2,0
29,5,Hayden Wesneski,Chicago Cubs,Los Angeles Dodgers,1,4.1,5,3,3,1,1,1
30,6,Brandon Hughes,Chicago Cubs,Los Angeles Dodgers,1,1.0,1,1,1,1,2,0
31,7,Michael Rucker,Chicago Cubs,Los Angeles Dodgers,1,0.2,1,0,0,0,2,0
32,8,Mark Leiter Jr.,Chicago Cubs,Los Angeles Dodgers,1,1.0,2,2,2,1,1,1
33,9,Adbert Alzolay,Chicago Cubs,Los Angeles Dodgers,1,1.0,0,0,0,1,1,0
34,10,Brad Boxberger,Chicago Cubs,Los Angeles Dodgers,1,0.2,2,3,3,1,0,2
35,11,Julian Merryweather,Chicago Cubs,Los Angeles Dodgers,1,0.1,0,0,0,0,1,0
36,0,Kyle Freeland,Colorado Rockies,Philadelphia Phillies,0,6.0,5,4,4,1,6,3
37,1,Daniel Bard,Colorado Rockies,Philadelphia Phillies,0,1.0,1,0,0,0,2,0
38,2,Jake Bird,Colorado Rockies,Philadelphia Phillies,0,1.0,1,0,0,0,2,0
39,3,Cristopher Sánchez,Philadelphia Phillies,Colorado Rockies,1,4.1,5,3,3,2,5,0
40,4,Connor Brogdon,Philadelphia Phillies,Colorado Rockies,1,1.2,2,0,0,0,2,0
41,5,Gregory Soto,Philadelphia Phillies,Colorado Rockies,1,1.0,0,0,0,0,1,0
42,6,Seranthony Domínguez,Philadelphia Phillies,Colorado Rockies,1,1.0,2,0,0,0,2,0
43,7,Craig Kimbrel,Philadelphia Phillies,Colorado Rockies,1,1.0,0,0,0,0,1,0
44,0,Devin Smeltzer,Miami Marlins,Cleveland Guardians,0,4.0,3,1,1,1,3,0
45,1,Andrew Nardi,Miami Marlins,Cleveland Guardians,0,1.1,0,0,0,0,2,0
46,2,Huascar Brazoban,Miami Marlins,Cleveland Guardians,0,1.2,0,0,0,0,2,0
47,3,Matt Barnes,Miami Marlins,Cleveland Guardians,0,1.0,1,0,0,0,0,0
48,4,Steven Okert,Miami Marlins,Cleveland Guardians,0,1.0,0,0,0,1,0,0
49,5,Shane Bieber,Cleveland Guardians,Miami Marlins,1,5.2,4,3,3,4,4,1
50,6,Nick Sandlin,Cleveland Guardians,Miami Marlins,1,0.1,0,1,1,2,0,0
51,7,Tim Herrin,Cleveland Guardians,Miami Marlins,1,0.1,2,2,2,1,0,0
52,8,Enyel De Los Santos,Cleveland Guardians,Miami Marlins,1,0.2,1,0,0,0,0,0
53,9,Hunter Gaddis,Cleveland Guardians,Miami Marlins,1,2.0,0,0,0,0,1,0
54,0,David Peterson,New York Mets,San Francisco Giants,0,5.0,7,7,7,1,8,2
55,1,Edwin Uceta,New York Mets,San Francisco Giants,0,3.0,0,0,0,2,3,0
56,2,Logan Webb,San Francisco Giants,New York Mets,1,7.0,5,2,2,1,8,1
57,3,Scott Alexander,San Francisco Giants,New York Mets,1,1.0,3,1,1,0,0,0
58,4,Camilo Doval,San Francisco Giants,New York Mets,1,1.0,2,1,1,0,1,0
59,0,Dylan Cease,Chicago White Sox,Tampa Bay Rays,0,4.0,6,3,3,1,5,1
60,1,Keynan Middleton,Chicago White Sox,Tampa Bay Rays,0,1.0,1,0,0,0,2,0
61,2,Gregory Santos,Chicago White Sox,Tampa Bay Rays,0,2.0,1,0,0,0,1,0
62,3,Kendall Graveman,Chicago White Sox,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
63,4,Reynaldo López,Chicago White Sox,Tampa Bay Rays,0,1.0,0,0,0,0,1,0
64,5,Jimmy Lambert,Chicago White Sox,Tampa Bay Rays,0,0.1,1,1,0,1,0,0
65,6,Shane McClanahan,Tampa Bay Rays,Chicago White Sox,1,6.0,3,2,2,1,10,2
66,7,Colin Poche,Tampa Bay Rays,Chicago White Sox,1,1.0,1,0,0,0,1,0
67,8,Jason Adam,Tampa Bay Rays,Chicago White Sox,1,1.0,1,1,1,0,2,1
68,9,Pete Fairbanks,Tampa Bay Rays,Chicago White Sox,1,1.0,0,0,0,1,1,0
69,10,Garrett Cleavinger,Tampa Bay Rays,Chicago White Sox,1,1.0,0,0,0,0,1,0
70,0,Luis Cessa,Cincinnati Reds,Pittsburgh Pirates,0,4.2,6,2,2,0,4,0
71,1,Buck Farmer,Cincinnati Reds,Pittsburgh Pirates,0,0.2,1,0,0,0,0,0
72,2,Alex Young,Cincinnati Reds,Pittsburgh Pirates,0,1.1,0,0,0,0,3,0
73,3,Lucas Sims,Cincinnati Reds,Pittsburgh Pirates,0,0.2,1,0,0,0,1,0
74,4,Alexis Díaz,Cincinnati Reds,Pittsburgh Pirates,0,0.2,0,0,0,0,1,0
75,5,Rich Hill,Pittsburgh Pirates,Cincinnati Reds,1,5.0,6,1,0,3,7,0
76,6,Yohan Ramirez,Pittsburgh Pirates,Cincinnati Reds,1,2.0,2,0,0,1,4,0
77,7,Duane Underwood Jr.,Pittsburgh Pirates,Cincinnati Reds,1,2.0,0,0,0,0,1,0
78,0,Joey Wentz,Detroit Tigers,Baltimore Orioles,0,4.0,6,5,5,2,4,1
79,1,Will Vest,Detroit Tigers,Baltimore Orioles,0,2.0,0,0,0,0,4,0
80,2,Tyler Alexander,Detroit Tigers,Baltimore Orioles,0,2.0,0,0,0,1,2,0
81,3,Kyle Gibson,Baltimore Orioles,Detroit Tigers,1,6.1,2,1,1,3,11,1
82,4,Yennier Cano,Baltimore Orioles,Detroit Tigers,1,1.2,0,0,0,0,3,0
83,5,Danny Coulombe,Baltimore Orioles,Detroit Tigers,1,1.0,0,0,0,1,1,0
84,0,Shintaro Fujinami,Oakland Athletics,Texas Rangers,0,2.1,7,8,8,3,2,1
85,1,Adrián Martinez,Oakland Athletics,Texas Rangers,0,3.2,5,5,5,1,2,2
86,2,James Kaprielian,Oakland Athletics,Texas Rangers,0,1.0,4,3,3,0,1,0
87,3,Jace Peterson,Oakland Athletics,Texas Rangers,0,1.0,2,2,2,2,1,1
88,4,Andrew Heaney,Texas Rangers,Oakland Athletics,1,6.0,5,2,2,2,4,0
89,5,Ian Kennedy,Texas Rangers,Oakland Athletics,1,1.0,1,0,0,0,1,0
90,6,Josh Sborz,Texas Rangers,Oakland Athletics,1,2.0,1,1,1,0,4,1
91,0,Garrett Whitlock,Boston Red Sox,Milwaukee Brewers,0,4.0,8,5,5,1,1,1
92,1,Richard Bleier,Boston Red Sox,Milwaukee Brewers,0,1.0,0,0,0,0,0,0
93,2,John Schreiber,Boston Red Sox,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
94,3,Kutter Crawford,Boston Red Sox,Milwaukee Brewers,0,2.0,1,0,0,0,2,0
95,4,Wade Miley,Milwaukee Brewers,Boston Red Sox,1,5.0,4,2,2,1,3,1
96,5,Joel Payamps,Milwaukee Brewers,Boston Red Sox,1,1.0,2,2,2,0,1,1
97,6,Peter Strzelecki,Milwaukee Brewers,Boston Red Sox,1,1.1,1,0,0,0,0,0
98,7,Hoby Milner,Milwaukee Brewers,Boston Red Sox,1,0.2,0,0,0,0,2,0
99,8,Devin Williams,Milwaukee Brewers,Boston Red Sox,1,1.0,1,0,0,0,1,0
100,0,Framber Valdez,Houston Astros,Atlanta Braves,0,7.0,8,3,3,0,9,2
101,1,Rafael Montero,Houston Astros,Atlanta Braves,0,1.0,0,0,0,0,1,0
102,2,Bryan Abreu,Houston Astros,Atlanta Braves,0,1.0,0,0,0,0,2,0
103,3,Kyle Wright,Atlanta Braves,Houston Astros,1,5.0,7,4,3,1,2,2
104,4,Michael Tonkin,Atlanta Braves,Houston Astros,1,2.0,0,0,0,0,2,0
105,5,Kirby Yates,Atlanta Braves,Houston Astros,1,1.0,2,1,1,0,2,0
106,6,Joe Jiménez,Atlanta Braves,Houston Astros,1,1.0,2,1,0,0,1,0
