,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,José Ureña,Colorado Rockies,Philadelphia Phillies,0,3.2,3,4,4,4,0,2
1,1,Brent Suter,Colorado Rockies,Philadelphia Phillies,0,1.1,1,0,0,0,1,0
2,2,Brad Hand,Colorado Rockies,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
3,3,Dinelson Lamet,Colorado Rockies,Philadelphia Phillies,0,1.0,2,3,3,1,2,1
4,4,Ty Blach,Colorado Rockies,Philadelphia Phillies,0,1.0,2,2,2,0,1,1
5,5,Zack Wheeler,Philadelphia Phillies,Colorado Rockies,1,6.0,3,3,3,3,11,0
6,6,Gregory Soto,Philadelphia Phillies,Colorado Rockies,1,1.0,1,0,0,0,1,0
7,7,José Alvarado,Philadelphia Phillies,Colorado Rockies,1,1.0,1,0,0,0,2,0
8,8,Luis Ortiz,Philadelphia Phillies,Colorado Rockies,1,1.0,2,0,0,0,1,0
9,0,Cristian Javier,Houston Astros,Atlanta Braves,0,6.0,3,2,1,2,10,1
10,1,Phil Maton,Houston Astros,Atlanta Braves,0,1.0,0,0,0,0,2,0
11,2,Hector Neris,Houston Astros,Atlanta Braves,0,1.0,0,0,0,0,0,0
12,3,Bryan Abreu,Houston Astros,Atlanta Braves,0,1.0,0,0,0,1,1,0
13,4,Max Fried,Atlanta Braves,Houston Astros,1,6.2,3,0,0,3,5,0
14,5,Nick Anderson,Atlanta Braves,Houston Astros,1,1.0,2,2,2,1,2,0
15,6,A.J. Minter,Atlanta Braves,Houston Astros,1,1.0,3,3,3,1,3,0
16,7,Danny Young,Atlanta Braves,Houston Astros,1,0.1,1,0,0,0,1,0
17,0,Eduardo Rodriguez,Detroit Tigers,Baltimore Orioles,0,7.0,1,0,0,0,6,0
18,1,Chasen Shreve,Detroit Tigers,Baltimore Orioles,0,0.2,2,1,1,1,1,0
19,2,Alex Lange,Detroit Tigers,Baltimore Orioles,0,1.1,0,0,0,0,2,0
20,3,Mason Englert,Detroit Tigers,Baltimore Orioles,0,0.1,0,1,0,0,0,0
21,4,Grayson Rodriguez,Baltimore Orioles,Detroit Tigers,1,5.0,5,0,0,3,6,0
22,5,Mike Baumann,Baltimore Orioles,Detroit Tigers,1,1.0,0,0,0,0,1,0
23,6,Bryan Baker,Baltimore Orioles,Detroit Tigers,1,0.2,0,0,0,1,1,0
24,7,Cionel Pérez,Baltimore Orioles,Detroit Tigers,1,0.2,2,1,1,0,0,0
25,8,Austin Voth,Baltimore Orioles,Detroit Tigers,1,0.2,0,0,0,1,1,0
26,9,Félix Bautista,Baltimore Orioles,Detroit Tigers,1,1.0,0,0,0,0,2,0
27,10,Keegan Akin,Baltimore Orioles,Detroit Tigers,1,1.0,0,0,0,2,1,0
28,0,Kevin Gausman,Toronto Blue Jays,New York Yankees,0,7.0,3,0,0,0,11,0
29,1,Erik Swanson,Toronto Blue Jays,New York Yankees,0,1.0,0,0,0,0,1,0
